,precision,recall,f1-score,support
498,0.0,0.0,0.0,1.0
504,0.125,0.5094339622641509,0.20074349442379183,53.0
513,0.0,0.0,0.0,1.0
534,0.0,0.0,0.0,3.0
543,0.0,0.0,0.0,2.0
545,0.0,0.0,0.0,1.0
557,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,1.0
567,0.0,0.0,0.0,1.0
572,0.0,0.0,0.0,1.0
585,0.0,0.0,0.0,1.0
590,0.0,0.0,0.0,1.0
597,0.0,0.0,0.0,1.0
600,0.0,0.0,0.0,1.0
607,0.0,0.0,0.0,1.0
609,0.0,0.0,0.0,1.0
619,0.0,0.0,0.0,1.0
622,0.0,0.0,0.0,1.0
625,0.0,0.0,0.0,1.0
634,0.0,0.0,0.0,1.0
637,0.0,0.0,0.0,1.0
638,0.0,0.0,0.0,1.0
640,0.0,0.0,0.0,1.0
646,0.0,0.0,0.0,1.0
666,0.0,0.0,0.0,1.0
675,0.0,0.0,0.0,1.0
679,0.0,0.0,0.0,2.0
689,0.08333333333333333,0.4,0.13793103448275862,5.0
695,0.0,0.0,0.0,1.0
699,0.0,0.0,0.0,1.0
708,0.0,0.0,0.0,1.0
714,0.0,0.0,0.0,1.0
719,0.0,0.0,0.0,1.0
720,0.0,0.0,0.0,0.0
725,0.0,0.0,0.0,1.0
727,0.0,0.0,0.0,1.0
732,0.0,0.0,0.0,1.0
733,0.0,0.0,0.0,0.0
740,0.0,0.0,0.0,1.0
743,0.0,0.0,0.0,1.0
770,0.0,0.0,0.0,1.0
772,0.0,0.0,0.0,2.0
781,0.0,0.0,0.0,1.0
782,0.0,0.0,0.0,1.0
784,0.0,0.0,0.0,1.0
791,0.0,0.0,0.0,1.0
796,0.0,0.0,0.0,1.0
798,0.0,0.0,0.0,1.0
804,0.0,0.0,0.0,1.0
832,0.0,0.0,0.0,2.0
852,0.0,0.0,0.0,2.0
861,0.0,0.0,0.0,1.0
873,0.0,0.0,0.0,1.0
885,0.0,0.0,0.0,1.0
890,0.0,0.0,0.0,1.0
896,0.0,0.0,0.0,1.0
897,0.0,0.0,0.0,1.0
905,0.0,0.0,0.0,1.0
907,0.0,0.0,0.0,1.0
909,0.0,0.0,0.0,1.0
911,0.0,0.0,0.0,3.0
912,0.0,0.0,0.0,1.0
914,0.0,0.0,0.0,1.0
921,0.0,0.0,0.0,2.0
925,0.0,0.0,0.0,1.0
927,0.0,0.0,0.0,1.0
929,0.0,0.0,0.0,3.0
935,0.0,0.0,0.0,1.0
939,0.0,0.0,0.0,1.0
942,0.0,0.0,0.0,2.0
948,0.0,0.0,0.0,1.0
951,0.0,0.0,0.0,1.0
957,0.0,0.0,0.0,1.0
958,0.0,0.0,0.0,1.0
969,0.0,0.0,0.0,1.0
972,0.0,0.0,0.0,4.0
979,0.0,0.0,0.0,1.0
987,0.0,0.0,0.0,1.0
991,0.0,0.0,0.0,1.0
994,0.0,0.0,0.0,1.0
997,0.0,0.0,0.0,1.0
1001,0.0,0.0,0.0,1.0
1007,0.0,0.0,0.0,1.0
1008,0.0,0.0,0.0,1.0
1010,0.0,0.0,0.0,1.0
1018,0.0,0.0,0.0,1.0
1019,0.0,0.0,0.0,1.0
1021,0.0,0.0,0.0,1.0
1022,0.0,0.0,0.0,1.0
1024,0.0,0.0,0.0,1.0
1032,0.0,0.0,0.0,1.0
1034,0.0,0.0,0.0,1.0
1045,0.0,0.0,0.0,1.0
1046,0.0,0.0,0.0,1.0
1058,0.0,0.0,0.0,4.0
1062,0.0,0.0,0.0,0.0
1063,0.0,0.0,0.0,1.0
1066,0.0,0.0,0.0,1.0
1067,0.0,0.0,0.0,0.0
1070,0.0,0.0,0.0,1.0
1085,0.0,0.0,0.0,1.0
1086,0.0,0.0,0.0,1.0
1090,0.1111111111111111,0.16666666666666666,0.13333333333333333,6.0
1093,0.0,0.0,0.0,1.0
1097,0.0,0.0,0.0,1.0
1098,0.0,0.0,0.0,1.0
1104,0.0,0.0,0.0,2.0
1105,0.0,0.0,0.0,1.0
1123,0.0,0.0,0.0,1.0
1125,0.0,0.0,0.0,1.0
1145,0.0,0.0,0.0,1.0
1151,0.0,0.0,0.0,0.0
1168,0.0,0.0,0.0,1.0
1171,0.0,0.0,0.0,2.0
1177,0.0,0.0,0.0,1.0
1179,0.0,0.0,0.0,1.0
1192,0.0,0.0,0.0,2.0
1194,0.0,0.0,0.0,1.0
1196,0.0,0.0,0.0,1.0
1197,0.0,0.0,0.0,4.0
1200,0.0,0.0,0.0,1.0
1208,0.0,0.0,0.0,1.0
1212,0.0,0.0,0.0,1.0
1213,0.0,0.0,0.0,1.0
1214,0.0,0.0,0.0,2.0
1217,0.0,0.0,0.0,1.0
1226,0.0,0.0,0.0,1.0
1227,0.0,0.0,0.0,1.0
1232,0.0,0.0,0.0,1.0
1236,0.0,0.0,0.0,1.0
1240,0.0,0.0,0.0,1.0
1241,0.0,0.0,0.0,2.0
1248,0.0,0.0,0.0,1.0
1251,0.0,0.0,0.0,1.0
1253,0.0,0.0,0.0,1.0
1274,0.0,0.0,0.0,1.0
1277,0.0,0.0,0.0,1.0
1282,0.0,0.0,0.0,1.0
1283,0.0,0.0,0.0,1.0
1287,0.0,0.0,0.0,0.0
1288,0.0,0.0,0.0,1.0
1299,0.0,0.0,0.0,2.0
1312,0.0,0.0,0.0,2.0
1314,0.0,0.0,0.0,1.0
1320,0.0,0.0,0.0,1.0
1322,0.0,0.0,0.0,1.0
1327,0.0,0.0,0.0,1.0
1331,0.0,0.0,0.0,1.0
1339,0.0,0.0,0.0,1.0
1340,0.0,0.0,0.0,1.0
1343,0.0,0.0,0.0,1.0
1357,0.0,0.0,0.0,1.0
1359,0.0,0.0,0.0,1.0
1361,0.0,0.0,0.0,1.0
1368,0.0,0.0,0.0,1.0
1372,0.0,0.0,0.0,2.0
1383,0.0,0.0,0.0,1.0
1385,0.0,0.0,0.0,2.0
1386,0.0,0.0,0.0,1.0
1390,0.08333333333333333,0.3333333333333333,0.13333333333333333,3.0
1393,0.0,0.0,0.0,0.0
1398,0.0,0.0,0.0,2.0
1406,0.0,0.0,0.0,1.0
1420,0.0,0.0,0.0,1.0
1422,0.0,0.0,0.0,1.0
1428,0.0,0.0,0.0,1.0
1429,0.0,0.0,0.0,3.0
1435,0.0,0.0,0.0,1.0
1436,0.0,0.0,0.0,1.0
1445,0.0,0.0,0.0,1.0
1452,0.0,0.0,0.0,8.0
1455,0.0,0.0,0.0,1.0
1475,0.0,0.0,0.0,2.0
1480,0.0,0.0,0.0,6.0
1485,0.0,0.0,0.0,1.0
1496,0.0,0.0,0.0,1.0
1499,0.0,0.0,0.0,0.0
1506,0.0,0.0,0.0,1.0
1509,0.0,0.0,0.0,1.0
1529,0.0,0.0,0.0,1.0
1535,0.0,0.0,0.0,1.0
1538,0.0,0.0,0.0,1.0
1548,0.0,0.0,0.0,1.0
1558,0.0,0.0,0.0,1.0
1565,0.0,0.0,0.0,1.0
1572,0.0,0.0,0.0,1.0
1574,0.0,0.0,0.0,1.0
1576,0.0,0.0,0.0,1.0
1578,0.0,0.0,0.0,1.0
1581,0.0,0.0,0.0,1.0
1583,0.0,0.0,0.0,1.0
1587,0.0,0.0,0.0,0.0
1601,0.0,0.0,0.0,1.0
1606,0.0,0.0,0.0,1.0
1608,0.0,0.0,0.0,5.0
1610,0.0,0.0,0.0,1.0
1619,0.0,0.0,0.0,2.0
1621,0.0,0.0,0.0,1.0
1622,0.0,0.0,0.0,3.0
1626,0.0,0.0,0.0,0.0
1627,0.0,0.0,0.0,1.0
1633,0.0,0.0,0.0,2.0
1636,0.0,0.0,0.0,1.0
1637,0.0,0.0,0.0,1.0
1640,0.0,0.0,0.0,1.0
1643,0.0,0.0,0.0,1.0
1649,0.0,0.0,0.0,1.0
1651,0.0,0.0,0.0,1.0
1652,0.0,0.0,0.0,2.0
1653,0.0,0.0,0.0,1.0
1657,0.0,0.0,0.0,1.0
1664,0.0,0.0,0.0,1.0
1667,0.0,0.0,0.0,1.0
1677,0.0,0.0,0.0,1.0
1681,0.0,0.0,0.0,1.0
1688,0.0,0.0,0.0,1.0
1692,0.0,0.0,0.0,0.0
1695,0.0,0.0,0.0,1.0
1696,0.0,0.0,0.0,1.0
1697,0.0,0.0,0.0,1.0
1715,0.0,0.0,0.0,1.0
1723,0.0,0.0,0.0,1.0
1724,0.0,0.0,0.0,1.0
1734,0.0,0.0,0.0,1.0
1741,0.0,0.0,0.0,1.0
1745,0.0,0.0,0.0,1.0
1747,0.0,0.0,0.0,1.0
1750,0.0,0.0,0.0,1.0
1756,0.0,0.0,0.0,1.0
1757,0.0,0.0,0.0,1.0
1765,0.0,0.0,0.0,1.0
1770,0.0,0.0,0.0,0.0
1771,0.0,0.0,0.0,1.0
1775,0.0,0.0,0.0,1.0
1783,0.0,0.0,0.0,1.0
1788,0.0,0.0,0.0,1.0
1797,0.0,0.0,0.0,1.0
1799,0.0,0.0,0.0,1.0
1814,0.0,0.0,0.0,0.0
1816,0.0,0.0,0.0,0.0
1818,0.0,0.0,0.0,1.0
1834,0.0,0.0,0.0,1.0
1836,0.0,0.0,0.0,1.0
1839,0.0,0.0,0.0,0.0
1855,0.0,0.0,0.0,0.0
1860,0.0,0.0,0.0,1.0
1874,0.0,0.0,0.0,1.0
1881,0.0,0.0,0.0,2.0
1883,0.0,0.0,0.0,1.0
1893,0.0,0.0,0.0,1.0
1905,0.0,0.0,0.0,1.0
1908,0.0,0.0,0.0,3.0
1913,0.0,0.0,0.0,1.0
1918,0.0,0.0,0.0,1.0
1921,0.0,0.0,0.0,1.0
1928,0.0,0.0,0.0,3.0
1931,0.0,0.0,0.0,0.0
1935,0.0,0.0,0.0,1.0
1941,0.0,0.0,0.0,2.0
1951,0.0,0.0,0.0,1.0
1956,0.0,0.0,0.0,1.0
1962,0.0,0.0,0.0,1.0
1964,0.0,0.0,0.0,1.0
1974,0.0,0.0,0.0,1.0
1981,0.0,0.0,0.0,1.0
2005,0.0,0.0,0.0,1.0
2008,0.0,0.0,0.0,1.0
2026,0.0,0.0,0.0,1.0
2027,0.0,0.0,0.0,1.0
2036,0.0,0.0,0.0,1.0
2047,0.0,0.0,0.0,1.0
2051,0.0,0.0,0.0,2.0
2055,0.0,0.0,0.0,1.0
2059,0.0,0.0,0.0,1.0
2066,0.0,0.0,0.0,1.0
2075,0.0,0.0,0.0,1.0
2082,0.0,0.0,0.0,1.0
2092,0.0,0.0,0.0,0.0
2093,0.0,0.0,0.0,1.0
2106,0.0,0.0,0.0,1.0
2120,0.0,0.0,0.0,0.0
2124,0.0,0.0,0.0,1.0
2126,0.0,0.0,0.0,1.0
2131,0.0,0.0,0.0,1.0
2134,0.0,0.0,0.0,2.0
2135,0.0,0.0,0.0,1.0
2139,0.0,0.0,0.0,1.0
2141,0.0,0.0,0.0,1.0
2148,0.0,0.0,0.0,1.0
2162,0.0,0.0,0.0,2.0
2165,0.0,0.0,0.0,1.0
2167,0.0,0.0,0.0,1.0
2178,0.0,0.0,0.0,1.0
2187,0.0,0.0,0.0,1.0
2193,0.0,0.0,0.0,1.0
2199,0.0,0.0,0.0,0.0
2200,0.0,0.0,0.0,1.0
2205,0.0,0.0,0.0,2.0
2210,0.0,0.0,0.0,1.0
2225,0.0,0.0,0.0,1.0
2227,0.0,0.0,0.0,1.0
2234,0.0,0.0,0.0,1.0
2236,0.0,0.0,0.0,1.0
2237,0.0,0.0,0.0,1.0
2244,0.0,0.0,0.0,3.0
2245,0.0,0.0,0.0,1.0
2258,0.0,0.0,0.0,1.0
2259,0.0,0.0,0.0,1.0
2263,0.0,0.0,0.0,2.0
2271,0.0,0.0,0.0,4.0
2272,0.0,0.0,0.0,1.0
2275,0.0,0.0,0.0,1.0
2290,0.0,0.0,0.0,1.0
2291,0.0,0.0,0.0,1.0
2293,0.0,0.0,0.0,1.0
2310,0.0,0.0,0.0,3.0
2313,0.0,0.0,0.0,1.0
2320,0.0,0.0,0.0,1.0
2324,0.0,0.0,0.0,1.0
2326,0.0,0.0,0.0,1.0
2331,0.0,0.0,0.0,1.0
2335,0.0,0.0,0.0,1.0
2346,0.0,0.0,0.0,1.0
2348,0.0,0.0,0.0,1.0
2357,0.0,0.0,0.0,1.0
2359,0.0,0.0,0.0,1.0
2366,0.0,0.0,0.0,1.0
2370,0.0,0.0,0.0,0.0
2372,0.0,0.0,0.0,1.0
2375,0.0,0.0,0.0,3.0
2391,0.0,0.0,0.0,1.0
2392,0.0,0.0,0.0,1.0
2398,0.0,0.0,0.0,0.0
2407,0.0,0.0,0.0,4.0
2411,0.0,0.0,0.0,1.0
2412,0.0,0.0,0.0,1.0
2413,0.0,0.0,0.0,2.0
2423,0.0,0.0,0.0,1.0
2434,0.0,0.0,0.0,2.0
2446,0.0,0.0,0.0,0.0
2459,0.0,0.0,0.0,2.0
2461,0.0,0.0,0.0,1.0
2464,0.0,0.0,0.0,0.0
2468,0.0,0.0,0.0,1.0
2469,0.0,0.0,0.0,1.0
2470,0.0,0.0,0.0,1.0
2475,0.0,0.0,0.0,1.0
2476,0.0,0.0,0.0,1.0
2484,0.0,0.0,0.0,1.0
2485,0.0,0.0,0.0,1.0
2488,0.0,0.0,0.0,1.0
2492,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,0.0
2503,0.0,0.0,0.0,1.0
2506,0.0,0.0,0.0,1.0
2511,0.0,0.0,0.0,1.0
2518,0.0,0.0,0.0,1.0
2521,0.0,0.0,0.0,0.0
2528,0.0,0.0,0.0,2.0
2535,0.0,0.0,0.0,1.0
2537,0.0,0.0,0.0,1.0
2545,0.0,0.0,0.0,1.0
2548,0.0,0.0,0.0,1.0
2553,0.0,0.0,0.0,2.0
2554,0.0,0.0,0.0,2.0
2563,0.0,0.0,0.0,1.0
2569,0.0,0.0,0.0,1.0
2571,0.0,0.0,0.0,0.0
2577,0.0,0.0,0.0,1.0
2578,0.0,0.0,0.0,1.0
2581,0.0,0.0,0.0,1.0
2582,0.0,0.0,0.0,1.0
2586,0.0,0.0,0.0,1.0
2602,0.0,0.0,0.0,1.0
2620,0.0,0.0,0.0,1.0
2625,0.0,0.0,0.0,1.0
2632,0.0,0.0,0.0,1.0
2638,0.0,0.0,0.0,1.0
2642,0.0,0.0,0.0,1.0
2645,0.0,0.0,0.0,1.0
2661,0.0,0.0,0.0,1.0
2663,0.0,0.0,0.0,1.0
2672,0.0,0.0,0.0,0.0
2681,0.0,0.0,0.0,1.0
2688,0.0,0.0,0.0,1.0
2690,0.0,0.0,0.0,0.0
2695,0.0,0.0,0.0,1.0
2696,0.0,0.0,0.0,1.0
2707,0.0,0.0,0.0,1.0
2728,0.0,0.0,0.0,1.0
2737,0.0,0.0,0.0,1.0
2739,0.0,0.0,0.0,1.0
2742,0.0,0.0,0.0,1.0
2745,0.0,0.0,0.0,1.0
2749,0.0,0.0,0.0,1.0
2758,0.0,0.0,0.0,2.0
2764,0.0,0.0,0.0,1.0
2767,0.0,0.0,0.0,1.0
2774,0.0,0.0,0.0,1.0
2775,0.0,0.0,0.0,1.0
2776,0.0,0.0,0.0,1.0
2779,0.0,0.0,0.0,3.0
2789,0.0,0.0,0.0,1.0
2790,0.0,0.0,0.0,1.0
2817,0.0,0.0,0.0,0.0
2824,0.0,0.0,0.0,2.0
2829,0.0,0.0,0.0,1.0
2854,0.0,0.0,0.0,3.0
2872,0.0,0.0,0.0,1.0
2875,0.0,0.0,0.0,0.0
2877,0.0,0.0,0.0,1.0
2880,0.0,0.0,0.0,1.0
2884,0.0,0.0,0.0,1.0
2886,0.0,0.0,0.0,1.0
2897,0.0,0.0,0.0,1.0
2905,0.0,0.0,0.0,1.0
2906,0.0,0.0,0.0,3.0
2908,0.0,0.0,0.0,1.0
2910,0.0,0.0,0.0,1.0
2920,0.0,0.0,0.0,0.0
2922,0.0,0.0,0.0,1.0
2925,0.0,0.0,0.0,1.0
2927,0.0,0.0,0.0,0.0
2928,0.0,0.0,0.0,1.0
2934,0.0,0.0,0.0,1.0
2936,0.0,0.0,0.0,1.0
2941,0.0,0.0,0.0,1.0
2948,0.0,0.0,0.0,1.0
2952,0.0,0.0,0.0,1.0
2963,0.0,0.0,0.0,1.0
2964,0.0,0.0,0.0,1.0
2967,0.0,0.0,0.0,4.0
2976,0.0,0.0,0.0,1.0
2980,0.0,0.0,0.0,1.0
2985,0.0,0.0,0.0,1.0
2989,0.0,0.0,0.0,5.0
2990,0.0,0.0,0.0,1.0
2994,0.0,0.0,0.0,1.0
2998,0.0,0.0,0.0,1.0
2999,0.0,0.0,0.0,1.0
3000,0.0,0.0,0.0,1.0
3002,0.0,0.0,0.0,1.0
3003,0.0,0.0,0.0,1.0
3011,0.0,0.0,0.0,1.0
3017,0.0,0.0,0.0,1.0
3026,0.0,0.0,0.0,1.0
3031,0.0,0.0,0.0,0.0
3036,0.0,0.0,0.0,2.0
3038,0.0,0.0,0.0,1.0
3040,0.0,0.0,0.0,1.0
3046,0.0,0.0,0.0,1.0
3048,0.0,0.0,0.0,1.0
3055,0.0,0.0,0.0,2.0
3056,0.0,0.0,0.0,1.0
3058,0.0,0.0,0.0,1.0
3063,0.0,0.0,0.0,1.0
3069,0.0,0.0,0.0,0.0
3073,0.0,0.0,0.0,1.0
3082,0.0,0.0,0.0,0.0
3085,0.0,0.0,0.0,1.0
3086,0.0,0.0,0.0,0.0
3087,0.0,0.0,0.0,1.0
3091,0.0,0.0,0.0,1.0
3097,0.0,0.0,0.0,1.0
3103,0.0,0.0,0.0,1.0
3107,0.0,0.0,0.0,1.0
3118,0.0,0.0,0.0,0.0
3123,0.0,0.0,0.0,1.0
3124,0.0,0.0,0.0,0.0
3126,0.0,0.0,0.0,1.0
3130,0.0,0.0,0.0,1.0
3135,0.0,0.0,0.0,1.0
3137,0.0,0.0,0.0,1.0
3140,0.0,0.0,0.0,2.0
3143,0.0,0.0,0.0,1.0
3144,0.0,0.0,0.0,1.0
3146,0.0,0.0,0.0,1.0
3148,0.0,0.0,0.0,1.0
3151,0.0,0.0,0.0,2.0
3163,0.0,0.0,0.0,1.0
3164,0.0,0.0,0.0,1.0
3169,0.0,0.0,0.0,2.0
3172,0.0,0.0,0.0,1.0
3194,0.0,0.0,0.0,1.0
3210,0.125,0.25,0.16666666666666666,4.0
3224,0.0,0.0,0.0,1.0
3228,0.0,0.0,0.0,1.0
3238,0.0,0.0,0.0,1.0
3239,0.0,0.0,0.0,0.0
3240,0.0,0.0,0.0,0.0
3253,0.0,0.0,0.0,1.0
3254,0.0,0.0,0.0,1.0
3259,0.0,0.0,0.0,2.0
3264,0.0,0.0,0.0,1.0
3267,0.0,0.0,0.0,1.0
3274,0.0,0.0,0.0,6.0
3277,0.0,0.0,0.0,7.0
3280,0.0,0.0,0.0,2.0
3297,0.0,0.0,0.0,1.0
3308,0.0,0.0,0.0,1.0
3318,0.0,0.0,0.0,1.0
3326,0.0,0.0,0.0,1.0
3338,0.0,0.0,0.0,1.0
3350,0.0,0.0,0.0,1.0
3352,0.0,0.0,0.0,0.0
3355,0.0,0.0,0.0,1.0
3357,0.0,0.0,0.0,1.0
3359,0.0,0.0,0.0,1.0
3364,0.0,0.0,0.0,1.0
3367,0.0,0.0,0.0,1.0
3381,0.0,0.0,0.0,2.0
3389,0.0,0.0,0.0,1.0
3390,0.0,0.0,0.0,1.0
3397,0.0,0.0,0.0,1.0
3399,0.0,0.0,0.0,4.0
3404,0.0,0.0,0.0,1.0
3416,0.0,0.0,0.0,3.0
3424,0.0,0.0,0.0,0.0
3427,0.0,0.0,0.0,1.0
3439,0.0,0.0,0.0,1.0
3448,0.0,0.0,0.0,1.0
3466,0.0,0.0,0.0,1.0
3469,0.0,0.0,0.0,1.0
3471,0.0,0.0,0.0,1.0
3482,0.0,0.0,0.0,1.0
3495,0.0,0.0,0.0,1.0
3497,0.0,0.0,0.0,1.0
3508,0.0,0.0,0.0,1.0
3514,0.0,0.0,0.0,1.0
3517,0.0,0.0,0.0,1.0
3520,0.0,0.0,0.0,1.0
3549,0.0,0.0,0.0,1.0
3557,0.0,0.0,0.0,1.0
3564,0.0,0.0,0.0,1.0
3565,0.0,0.0,0.0,1.0
3568,0.0,0.0,0.0,1.0
3571,0.0,0.0,0.0,1.0
3575,0.0,0.0,0.0,1.0
3578,0.0,0.0,0.0,1.0
3579,0.0,0.0,0.0,1.0
3592,0.0,0.0,0.0,1.0
3594,0.0,0.0,0.0,2.0
3600,0.0,0.0,0.0,1.0
3603,0.0,0.0,0.0,2.0
3606,0.0,0.0,0.0,2.0
3614,0.13333333333333333,0.29411764705882354,0.1834862385321101,34.0
3618,0.0,0.0,0.0,1.0
3619,0.0,0.0,0.0,1.0
3624,0.0,0.0,0.0,1.0
3627,0.0,0.0,0.0,2.0
3633,0.0,0.0,0.0,1.0
3634,0.0,0.0,0.0,1.0
3653,0.0,0.0,0.0,1.0
3660,0.0,0.0,0.0,1.0
3692,0.0,0.0,0.0,1.0
3699,0.0,0.0,0.0,1.0
3704,0.07692307692307693,0.3333333333333333,0.125,3.0
3706,0.0,0.0,0.0,0.0
3719,0.0,0.0,0.0,0.0
3724,0.0,0.0,0.0,1.0
3727,0.0,0.0,0.0,1.0
3729,0.0,0.0,0.0,2.0
3733,0.0,0.0,0.0,0.0
3744,0.0,0.0,0.0,1.0
3747,0.0,0.0,0.0,1.0
3749,0.0,0.0,0.0,1.0
3755,0.0,0.0,0.0,2.0
3757,0.0,0.0,0.0,1.0
3758,0.0,0.0,0.0,1.0
3765,0.0,0.0,0.0,1.0
3766,0.0,0.0,0.0,1.0
3775,0.0,0.0,0.0,1.0
3777,0.0,0.0,0.0,1.0
3778,0.0,0.0,0.0,1.0
3781,0.0,0.0,0.0,1.0
3783,0.0,0.0,0.0,1.0
3787,0.0,0.0,0.0,1.0
3788,0.0,0.0,0.0,3.0
3790,0.0,0.0,0.0,1.0
3793,0.0,0.0,0.0,2.0
3794,0.0,0.0,0.0,0.0
3800,0.0,0.0,0.0,2.0
3803,0.0,0.0,0.0,1.0
3805,0.0,0.0,0.0,1.0
3820,0.0,0.0,0.0,1.0
3830,0.0,0.0,0.0,0.0
3836,0.0,0.0,0.0,3.0
3849,0.0,0.0,0.0,1.0
3855,0.0,0.0,0.0,1.0
3870,0.0,0.0,0.0,1.0
3882,0.0,0.0,0.0,1.0
3894,0.0,0.0,0.0,1.0
3901,0.0,0.0,0.0,1.0
3915,0.0,0.0,0.0,1.0
3928,0.0,0.0,0.0,2.0
3929,0.0,0.0,0.0,1.0
3932,0.0,0.0,0.0,3.0
3933,0.0,0.0,0.0,1.0
3943,0.0,0.0,0.0,1.0
3945,0.0,0.0,0.0,1.0
3949,0.0,0.0,0.0,1.0
3957,0.0,0.0,0.0,1.0
3962,0.0,0.0,0.0,1.0
3965,0.0,0.0,0.0,0.0
3969,0.0,0.0,0.0,1.0
3975,0.1111111111111111,0.16666666666666666,0.13333333333333333,6.0
3977,0.0,0.0,0.0,1.0
3982,0.0,0.0,0.0,1.0
3990,0.0,0.0,0.0,1.0
4000,0.0,0.0,0.0,1.0
4010,0.0,0.0,0.0,1.0
4017,0.0,0.0,0.0,1.0
4021,0.0,0.0,0.0,1.0
4023,0.0,0.0,0.0,0.0
4030,0.0,0.0,0.0,1.0
4032,0.0,0.0,0.0,1.0
4035,0.0,0.0,0.0,1.0
4037,0.0,0.0,0.0,1.0
4042,0.0,0.0,0.0,1.0
4054,0.0,0.0,0.0,1.0
4070,0.0,0.0,0.0,1.0
4071,0.0,0.0,0.0,1.0
4076,0.0,0.0,0.0,1.0
4089,0.0,0.0,0.0,1.0
4095,0.0,0.0,0.0,1.0
4112,0.0,0.0,0.0,2.0
4116,0.0,0.0,0.0,1.0
4119,0.0,0.0,0.0,3.0
4122,0.09302325581395349,0.4,0.1509433962264151,10.0
4125,0.0,0.0,0.0,1.0
4128,0.0,0.0,0.0,1.0
4130,0.0,0.0,0.0,1.0
4132,0.0,0.0,0.0,1.0
4141,0.0,0.0,0.0,0.0
4144,0.0,0.0,0.0,1.0
4145,0.0,0.0,0.0,1.0
4147,0.0,0.0,0.0,1.0
4148,0.0,0.0,0.0,1.0
4156,0.0,0.0,0.0,7.0
4157,0.0,0.0,0.0,1.0
4163,0.0,0.0,0.0,1.0
4180,0.0,0.0,0.0,3.0
4188,0.0,0.0,0.0,1.0
