,precision,recall,f1-score,support
1376,0.0,0.0,0.0,1.0
1385,0.0,0.0,0.0,1.0
1386,0.0,0.0,0.0,0.0
1390,0.0,0.0,0.0,5.0
1398,0.0,0.0,0.0,1.0
1400,0.0,0.0,0.0,1.0
1401,0.0,0.0,0.0,1.0
1403,0.0,0.0,0.0,0.0
1404,0.0,0.0,0.0,1.0
1408,0.0,0.0,0.0,1.0
1409,0.0,0.0,0.0,2.0
1415,0.0,0.0,0.0,1.0
1422,0.0,0.0,0.0,0.0
1429,0.0,0.0,0.0,2.0
1431,0.0,0.0,0.0,1.0
1433,0.0,0.0,0.0,1.0
1440,0.0,0.0,0.0,1.0
1452,0.0,0.0,0.0,8.0
1454,0.0,0.0,0.0,1.0
1475,0.0,0.0,0.0,0.0
1480,0.0,0.0,0.0,7.0
1489,0.0,0.0,0.0,1.0
1499,0.0,0.0,0.0,0.0
1503,0.0,0.0,0.0,1.0
1504,0.0,0.0,0.0,1.0
1514,0.0,0.0,0.0,1.0
1521,0.0,0.0,0.0,0.0
1530,0.0,0.0,0.0,3.0
1548,0.0,0.0,0.0,1.0
1552,0.0,0.0,0.0,2.0
1554,0.0,0.0,0.0,1.0
1558,0.0,0.0,0.0,1.0
1560,0.0,0.0,0.0,2.0
1567,0.0,0.0,0.0,1.0
1568,0.0,0.0,0.0,1.0
1573,0.0,0.0,0.0,1.0
1574,0.0,0.0,0.0,0.0
1579,0.0,0.0,0.0,1.0
1587,0.0,0.0,0.0,1.0
1594,0.0,0.0,0.0,1.0
1596,0.0,0.0,0.0,1.0
1599,0.0,0.0,0.0,1.0
1600,0.0,0.0,0.0,1.0
1605,0.0,0.0,0.0,1.0
1608,0.0,0.0,0.0,3.0
1610,0.0,0.0,0.0,0.0
1612,0.0,0.0,0.0,1.0
1614,0.0,0.0,0.0,1.0
1622,0.0,0.0,0.0,0.0
1626,0.0,0.0,0.0,0.0
1646,0.0,0.0,0.0,1.0
1651,0.0,0.0,0.0,0.0
1652,0.0,0.0,0.0,1.0
1660,0.0,0.0,0.0,1.0
1665,0.0,0.0,0.0,1.0
1667,0.0,0.0,0.0,1.0
1687,0.0,0.0,0.0,1.0
1692,0.0,0.0,0.0,1.0
1701,0.0,0.0,0.0,1.0
1705,0.0,0.0,0.0,1.0
1709,0.0,0.0,0.0,1.0
1712,0.0,0.0,0.0,1.0
1713,0.0,0.0,0.0,2.0
1717,0.0,0.0,0.0,1.0
1723,0.0,0.0,0.0,1.0
1734,0.0,0.0,0.0,1.0
1737,0.0,0.0,0.0,1.0
1739,0.0,0.0,0.0,1.0
1752,0.0,0.0,0.0,1.0
1755,0.0,0.0,0.0,1.0
1759,0.0,0.0,0.0,1.0
1761,0.0,0.0,0.0,1.0
1764,0.0,0.0,0.0,1.0
1767,0.0,0.0,0.0,1.0
1770,0.0,0.0,0.0,4.0
1777,0.0,0.0,0.0,1.0
1778,0.0,0.0,0.0,1.0
1791,0.0,0.0,0.0,1.0
1792,0.0,0.0,0.0,1.0
1795,0.0,0.0,0.0,1.0
1799,0.0,0.0,0.0,0.0
1801,0.0,0.0,0.0,1.0
1807,0.0,0.0,0.0,1.0
1809,0.0,0.0,0.0,1.0
1814,0.0,0.0,0.0,3.0
1817,0.0,0.0,0.0,1.0
1824,0.0,0.0,0.0,1.0
1832,0.0,0.0,0.0,1.0
1834,0.0,0.0,0.0,1.0
1843,0.0,0.0,0.0,1.0
1844,0.0,0.0,0.0,0.0
1848,0.0,0.0,0.0,1.0
1855,0.0,0.0,0.0,0.0
1857,0.0,0.0,0.0,2.0
1866,0.0,0.0,0.0,1.0
1867,0.0,0.0,0.0,2.0
1871,0.0,0.0,0.0,1.0
1876,0.0,0.0,0.0,1.0
1881,0.0,0.0,0.0,0.0
1883,0.0,0.0,0.0,2.0
1908,0.0,0.0,0.0,1.0
1919,0.0,0.0,0.0,1.0
1922,0.0,0.0,0.0,2.0
1928,0.0,0.0,0.0,3.0
1931,0.0,0.0,0.0,1.0
1932,0.0,0.0,0.0,1.0
1935,0.0,0.0,0.0,1.0
1937,0.0,0.0,0.0,1.0
1941,0.0,0.0,0.0,1.0
1945,0.0,0.0,0.0,1.0
1947,0.0,0.0,0.0,1.0
1959,0.0,0.0,0.0,1.0
1968,0.0,0.0,0.0,1.0
1969,0.0,0.0,0.0,1.0
1976,0.0,0.0,0.0,1.0
1977,0.0,0.0,0.0,1.0
1985,0.0,0.0,0.0,1.0
1986,0.0,0.0,0.0,1.0
1988,0.0,0.0,0.0,2.0
2005,0.0,0.0,0.0,2.0
2011,0.0,0.0,0.0,1.0
2025,0.0,0.0,0.0,1.0
2030,0.0,0.0,0.0,1.0
2037,0.0,0.0,0.0,1.0
2038,0.0,0.0,0.0,1.0
2039,0.0,0.0,0.0,1.0
2041,0.0,0.0,0.0,1.0
2044,0.0,0.0,0.0,1.0
2048,0.0,0.0,0.0,1.0
2051,0.0,0.0,0.0,3.0
2056,0.0,0.0,0.0,1.0
2066,0.0,0.0,0.0,2.0
2075,0.0,0.0,0.0,5.0
2077,0.0,0.0,0.0,1.0
2082,0.0,0.0,0.0,1.0
2092,0.0,0.0,0.0,2.0
2096,0.0,0.0,0.0,1.0
2100,0.0,0.0,0.0,1.0
2105,0.0,0.0,0.0,1.0
2106,0.0,0.0,0.0,2.0
2111,0.0,0.0,0.0,1.0
2121,0.0,0.0,0.0,1.0
2122,0.0,0.0,0.0,1.0
2125,0.0,0.0,0.0,0.0
2132,0.0,0.0,0.0,1.0
2137,0.0,0.0,0.0,1.0
2139,0.0,0.0,0.0,1.0
2148,0.0,0.0,0.0,1.0
2152,0.0,0.0,0.0,1.0
2154,0.0,0.0,0.0,1.0
2158,0.0,0.0,0.0,1.0
2162,0.0,0.0,0.0,3.0
2163,0.0,0.0,0.0,1.0
2170,0.0,0.0,0.0,1.0
2178,0.0,0.0,0.0,1.0
2180,0.0,0.0,0.0,1.0
2185,0.0,0.0,0.0,1.0
2205,0.0,0.0,0.0,2.0
2206,0.0,0.0,0.0,1.0
2207,0.0,0.0,0.0,1.0
2211,0.0,0.0,0.0,1.0
2218,0.0,0.0,0.0,1.0
2223,0.0,0.0,0.0,1.0
2225,0.0,0.0,0.0,0.0
2227,0.0,0.0,0.0,1.0
2228,0.0,0.0,0.0,1.0
2244,0.0,0.0,0.0,2.0
2255,0.0,0.0,0.0,1.0
2258,0.0,0.0,0.0,0.0
2260,0.0,0.0,0.0,2.0
2263,0.0,0.0,0.0,1.0
2266,0.0,0.0,0.0,1.0
2271,0.0,0.0,0.0,4.0
2275,0.0,0.0,0.0,1.0
2279,0.0,0.0,0.0,1.0
2289,0.0,0.0,0.0,1.0
2292,0.0,0.0,0.0,1.0
2293,0.0,0.0,0.0,0.0
2302,0.0,0.0,0.0,1.0
2310,0.0,0.0,0.0,0.0
2313,0.0,0.0,0.0,0.0
2315,0.0,0.0,0.0,1.0
2321,0.0,0.0,0.0,1.0
2322,0.0,0.0,0.0,1.0
2326,0.0,0.0,0.0,2.0
2330,0.0,0.0,0.0,1.0
2331,0.0,0.0,0.0,1.0
2333,0.0,0.0,0.0,1.0
2338,0.0,0.0,0.0,1.0
2346,0.0,0.0,0.0,3.0
2348,0.0,0.0,0.0,1.0
2355,0.0,0.0,0.0,1.0
2369,0.0,0.0,0.0,1.0
2370,0.0,0.0,0.0,1.0
2372,0.0,0.0,0.0,1.0
2375,0.0,0.0,0.0,3.0
2376,0.0,0.0,0.0,1.0
2383,0.0,0.0,0.0,1.0
2388,0.0,0.0,0.0,1.0
2401,0.0,0.0,0.0,1.0
2402,0.0,0.0,0.0,1.0
2407,0.0,0.0,0.0,2.0
2410,0.0,0.0,0.0,1.0
2411,0.0,0.0,0.0,0.0
2421,0.0,0.0,0.0,0.0
2430,0.0,0.0,0.0,1.0
2434,0.0,0.0,0.0,2.0
2438,0.0,0.0,0.0,0.0
2446,0.0,0.0,0.0,1.0
2447,0.0,0.0,0.0,1.0
2458,0.0,0.0,0.0,1.0
2464,0.0,0.0,0.0,3.0
2469,0.0,0.0,0.0,1.0
2470,0.0,0.0,0.0,1.0
2473,0.0,0.0,0.0,1.0
2476,0.0,0.0,0.0,0.0
2478,0.0,0.0,0.0,1.0
2481,0.0,0.0,0.0,1.0
2484,0.0,0.0,0.0,1.0
2494,0.0,0.0,0.0,1.0
2495,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,1.0
2503,0.0,0.0,0.0,0.0
2509,0.0,0.0,0.0,1.0
2511,0.0,0.0,0.0,1.0
2517,0.0,0.0,0.0,1.0
2521,0.0,0.0,0.0,1.0
2536,0.0,0.0,0.0,1.0
2540,0.0,0.0,0.0,1.0
2544,0.0,0.0,0.0,1.0
2547,0.0,0.0,0.0,1.0
2548,0.0,0.0,0.0,0.0
2554,0.0,0.0,0.0,0.0
2566,0.0,0.0,0.0,1.0
2571,0.0,0.0,0.0,1.0
2572,0.0,0.0,0.0,1.0
2574,0.0,0.0,0.0,2.0
2580,0.0,0.0,0.0,1.0
2585,0.0,0.0,0.0,1.0
2591,0.0,0.0,0.0,1.0
2595,0.0,0.0,0.0,1.0
2600,0.0,0.0,0.0,1.0
2603,0.0,0.0,0.0,1.0
2607,0.0,0.0,0.0,1.0
2609,0.0,0.0,0.0,1.0
2611,0.0,0.0,0.0,2.0
2617,0.0,0.0,0.0,1.0
2621,0.0,0.0,0.0,1.0
2626,0.0,0.0,0.0,1.0
2638,0.0,0.0,0.0,1.0
2639,0.0,0.0,0.0,1.0
2640,0.0,0.0,0.0,1.0
2648,0.0,0.0,0.0,1.0
2651,0.0,0.0,0.0,1.0
2653,0.0,0.0,0.0,1.0
2672,0.0,0.0,0.0,1.0
2683,0.0,0.0,0.0,1.0
2687,0.0,0.0,0.0,1.0
2690,0.0,0.0,0.0,0.0
2692,0.0,0.0,0.0,2.0
2696,0.0,0.0,0.0,1.0
2697,0.0,0.0,0.0,1.0
2707,0.0,0.0,0.0,1.0
2719,0.0,0.0,0.0,1.0
2727,0.0,0.0,0.0,1.0
2739,0.0,0.0,0.0,2.0
2748,0.0,0.0,0.0,1.0
2756,0.0,0.0,0.0,1.0
2758,0.0,0.0,0.0,1.0
2764,0.0,0.0,0.0,0.0
2774,0.0,0.0,0.0,1.0
2776,0.0,0.0,0.0,7.0
2777,0.0,0.0,0.0,1.0
2779,0.0,0.0,0.0,1.0
2781,0.0,0.0,0.0,1.0
2782,0.0,0.0,0.0,1.0
2783,0.0,0.0,0.0,1.0
2785,0.0,0.0,0.0,1.0
2817,0.0,0.0,0.0,1.0
2821,0.0,0.0,0.0,1.0
2827,0.0,0.0,0.0,1.0
2829,0.0,0.0,0.0,5.0
2836,0.0,0.0,0.0,1.0
2849,0.0,0.0,0.0,1.0
2853,0.0,0.0,0.0,1.0
2854,0.0,0.0,0.0,0.0
2862,0.0,0.0,0.0,1.0
2868,0.0,0.0,0.0,1.0
2870,0.0,0.0,0.0,1.0
2871,0.0,0.0,0.0,1.0
2875,0.0,0.0,0.0,0.0
2886,0.0,0.0,0.0,1.0
2887,0.0,0.0,0.0,1.0
2891,0.0,0.0,0.0,1.0
2905,0.0,0.0,0.0,1.0
2906,0.0,0.0,0.0,5.0
2911,0.0,0.0,0.0,1.0
2921,0.0,0.0,0.0,1.0
2923,0.0,0.0,0.0,2.0
2924,0.0,0.0,0.0,1.0
2927,0.0,0.0,0.0,2.0
2934,0.0,0.0,0.0,6.0
2936,0.0,0.0,0.0,7.0
2949,0.0,0.0,0.0,1.0
2951,0.0,0.0,0.0,1.0
2956,0.0,0.0,0.0,1.0
2957,0.0,0.0,0.0,1.0
2960,0.0,0.0,0.0,1.0
2964,0.0,0.0,0.0,1.0
2967,0.0,0.0,0.0,0.0
2989,0.0,0.0,0.0,1.0
2994,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0
3004,0.0,0.0,0.0,1.0
3005,0.0,0.0,0.0,1.0
3006,0.0,0.0,0.0,1.0
3008,0.0,0.0,0.0,1.0
3013,0.0,0.0,0.0,1.0
3018,0.0,0.0,0.0,1.0
3025,0.0,0.0,0.0,1.0
3031,0.0,0.0,0.0,1.0
3032,0.0,0.0,0.0,1.0
3036,0.0,0.0,0.0,2.0
3054,0.0,0.0,0.0,1.0
3063,0.0,0.0,0.0,1.0
3073,0.0,0.0,0.0,1.0
3079,0.0,0.0,0.0,1.0
3081,0.0,0.0,0.0,1.0
3084,0.0,0.0,0.0,1.0
3086,0.0,0.0,0.0,1.0
3092,0.0,0.0,0.0,2.0
3095,0.0,0.0,0.0,1.0
3097,0.0,0.0,0.0,0.0
3108,0.0,0.0,0.0,1.0
3117,0.0,0.0,0.0,2.0
3124,0.0,0.0,0.0,2.0
3136,0.0,0.0,0.0,1.0
3150,0.0,0.0,0.0,1.0
3151,0.0,0.0,0.0,1.0
3152,0.0,0.0,0.0,1.0
3154,0.0,0.0,0.0,1.0
3161,0.0,0.0,0.0,1.0
3169,0.0,0.0,0.0,1.0
3176,0.0,0.0,0.0,1.0
3179,0.0,0.0,0.0,1.0
3182,0.0,0.0,0.0,1.0
3189,0.0,0.0,0.0,1.0
3191,0.0,0.0,0.0,1.0
3194,0.0,0.0,0.0,1.0
3198,0.0,0.0,0.0,1.0
3210,0.14285714285714285,0.2,0.16666666666666666,5.0
3224,0.0,0.0,0.0,1.0
3226,0.0,0.0,0.0,1.0
3239,0.0,0.0,0.0,1.0
3249,0.0,0.0,0.0,1.0
3257,0.0,0.0,0.0,1.0
3267,0.0,0.0,0.0,3.0
3274,0.21052631578947367,0.5714285714285714,0.3076923076923077,7.0
3276,0.0,0.0,0.0,1.0
3277,0.05263157894736842,0.09090909090909091,0.06666666666666667,11.0
3283,0.0,0.0,0.0,1.0
3286,0.0,0.0,0.0,1.0
3290,0.0,0.0,0.0,1.0
3295,0.0,0.0,0.0,1.0
3296,0.0,0.0,0.0,1.0
3324,0.0,0.0,0.0,1.0
3340,0.0,0.0,0.0,2.0
3345,0.0,0.0,0.0,1.0
3347,0.0,0.0,0.0,1.0
3350,0.0,0.0,0.0,1.0
3352,0.0,0.0,0.0,1.0
3355,0.0,0.0,0.0,0.0
3363,0.0,0.0,0.0,1.0
3369,0.0,0.0,0.0,1.0
3379,0.0,0.0,0.0,1.0
3382,0.0,0.0,0.0,1.0
3385,0.0,0.0,0.0,1.0
3389,0.0,0.0,0.0,1.0
3392,0.0,0.0,0.0,1.0
3399,0.0,0.0,0.0,5.0
3403,0.0,0.0,0.0,0.0
3415,0.0,0.0,0.0,1.0
3416,0.0,0.0,0.0,1.0
3424,0.0,0.0,0.0,1.0
3425,0.0,0.0,0.0,1.0
3427,0.0,0.0,0.0,1.0
3430,0.0,0.0,0.0,1.0
3433,0.0,0.0,0.0,1.0
3442,0.0,0.0,0.0,1.0
3449,0.0,0.0,0.0,1.0
3476,0.0,0.0,0.0,1.0
3482,0.0,0.0,0.0,2.0
3483,0.0,0.0,0.0,1.0
3488,0.0,0.0,0.0,1.0
3491,0.0,0.0,0.0,1.0
3497,0.0,0.0,0.0,1.0
3500,0.0,0.0,0.0,1.0
3512,0.0,0.0,0.0,1.0
3517,0.0,0.0,0.0,1.0
3521,0.0,0.0,0.0,1.0
3531,0.0,0.0,0.0,1.0
3533,0.0,0.0,0.0,1.0
3541,0.0,0.0,0.0,1.0
3548,0.0,0.0,0.0,1.0
3552,0.0,0.0,0.0,1.0
3556,0.0,0.0,0.0,1.0
3567,0.0,0.0,0.0,1.0
3576,0.0,0.0,0.0,1.0
3594,0.0,0.0,0.0,2.0
3595,0.0,0.0,0.0,1.0
3601,0.0,0.0,0.0,1.0
3603,0.0,0.0,0.0,1.0
3604,0.0,0.0,0.0,0.0
3606,0.0,0.0,0.0,3.0
3607,0.0,0.0,0.0,1.0
3614,0.1864406779661017,0.5,0.2716049382716049,22.0
3627,0.0,0.0,0.0,0.0
3638,0.0,0.0,0.0,1.0
3639,0.0,0.0,0.0,1.0
3649,0.0,0.0,0.0,1.0
3666,0.0,0.0,0.0,1.0
3667,0.0,0.0,0.0,1.0
3679,0.0,0.0,0.0,1.0
3682,0.0,0.0,0.0,0.0
3687,0.0,0.0,0.0,1.0
3696,0.0,0.0,0.0,1.0
3700,0.0,0.0,0.0,1.0
3701,0.0,0.0,0.0,1.0
3702,0.0,0.0,0.0,1.0
3704,0.0,0.0,0.0,4.0
3706,0.0,0.0,0.0,2.0
3710,0.0,0.0,0.0,1.0
3718,0.0,0.0,0.0,1.0
3719,0.0,0.0,0.0,1.0
3726,0.0,0.0,0.0,1.0
3741,0.0,0.0,0.0,1.0
3748,0.0,0.0,0.0,1.0
3749,0.0,0.0,0.0,0.0
3762,0.0,0.0,0.0,1.0
3764,0.0,0.0,0.0,1.0
3769,0.0,0.0,0.0,1.0
3771,0.0,0.0,0.0,1.0
3775,0.0,0.0,0.0,1.0
3779,0.0,0.0,0.0,1.0
3782,0.0,0.0,0.0,1.0
3788,0.0,0.0,0.0,3.0
3789,0.0,0.0,0.0,1.0
3792,0.0,0.0,0.0,1.0
3793,0.0,0.0,0.0,1.0
3797,0.0,0.0,0.0,1.0
3813,0.0,0.0,0.0,1.0
3830,0.0,0.0,0.0,3.0
3833,0.0,0.0,0.0,1.0
3836,0.0,0.0,0.0,4.0
3840,0.0,0.0,0.0,0.0
3844,0.0,0.0,0.0,1.0
3847,0.0,0.0,0.0,1.0
3849,0.0,0.0,0.0,1.0
3856,0.0,0.0,0.0,1.0
3860,0.0,0.0,0.0,1.0
3863,0.0,0.0,0.0,1.0
3865,0.0,0.0,0.0,1.0
3867,0.0,0.0,0.0,1.0
3884,0.0,0.0,0.0,1.0
3885,0.0,0.0,0.0,1.0
3889,0.0,0.0,0.0,1.0
3900,0.0,0.0,0.0,1.0
3919,0.0,0.0,0.0,1.0
3932,0.0,0.0,0.0,1.0
3947,0.0,0.0,0.0,1.0
3949,0.0,0.0,0.0,0.0
3951,0.0,0.0,0.0,1.0
3961,0.0,0.0,0.0,1.0
3975,0.07692307692307693,0.25,0.11764705882352941,4.0
3983,0.0,0.0,0.0,1.0
3990,0.0,0.0,0.0,2.0
3995,0.0,0.0,0.0,1.0
4005,0.0,0.0,0.0,1.0
4010,0.0,0.0,0.0,1.0
4012,0.0,0.0,0.0,1.0
4016,0.0,0.0,0.0,1.0
4023,0.0,0.0,0.0,1.0
4024,0.0,0.0,0.0,1.0
4041,0.0,0.0,0.0,1.0
4043,0.0,0.0,0.0,1.0
4048,0.0,0.0,0.0,1.0
4053,0.0,0.0,0.0,0.0
4057,0.0,0.0,0.0,1.0
4060,0.0,0.0,0.0,1.0
4066,0.0,0.0,0.0,1.0
4067,0.0,0.0,0.0,1.0
4068,0.0,0.0,0.0,1.0
4070,0.0,0.0,0.0,1.0
4073,0.0,0.0,0.0,1.0
4074,0.0,0.0,0.0,1.0
4076,0.0,0.0,0.0,1.0
4079,0.0,0.0,0.0,1.0
4090,0.0,0.0,0.0,1.0
4092,0.0,0.0,0.0,1.0
4100,0.0,0.0,0.0,1.0
4102,0.0,0.0,0.0,1.0
4106,0.0,0.0,0.0,1.0
4112,0.0,0.0,0.0,1.0
4118,0.0,0.0,0.0,1.0
