,precision,recall,f1-score,support
298,0.0,0.0,0.0,2.0
299,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,2.0
302,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,2.0
304,0.0,0.0,0.0,1.0
305,0.0,0.0,0.0,1.0
306,0.0,0.0,0.0,1.0
307,0.0,0.0,0.0,1.0
308,0.0,0.0,0.0,0.0
309,0.3333333333333333,0.7,0.45161290322580644,50.0
310,0.0,0.0,0.0,2.0
311,0.0,0.0,0.0,2.0
312,0.4,0.6666666666666666,0.5,3.0
313,0.0,0.0,0.0,1.0
314,0.0,0.0,0.0,1.0
315,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,1.0
317,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,1.0
320,0.0,0.0,0.0,1.0
323,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,1.0
327,0.0,0.0,0.0,1.0
329,0.0,0.0,0.0,2.0
330,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,1.0
336,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,3.0
341,0.0,0.0,0.0,2.0
344,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,1.0
346,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,1.0
350,0.16666666666666666,0.25,0.2,4.0
352,0.0,0.0,0.0,1.0
354,0.0,0.0,0.0,1.0
357,0.0,0.0,0.0,1.0
359,0.0,0.0,0.0,2.0
360,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,2.0
362,0.0,0.0,0.0,1.0
363,0.0,0.0,0.0,1.0
364,0.0,0.0,0.0,1.0
365,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,2.0
370,0.0,0.0,0.0,1.0
373,0.0,0.0,0.0,2.0
374,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,1.0
378,0.0,0.0,0.0,5.0
379,0.0,0.0,0.0,0.0
380,0.0,0.0,0.0,1.0
382,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,1.0
386,0.0,0.0,0.0,3.0
387,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,1.0
390,0.0,0.0,0.0,1.0
392,0.1951219512195122,0.38095238095238093,0.25806451612903225,21.0
394,0.0,0.0,0.0,1.0
396,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,1.0
401,0.0,0.0,0.0,1.0
404,0.0,0.0,0.0,1.0
405,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,1.0
410,0.0,0.0,0.0,3.0
412,0.0,0.0,0.0,4.0
413,0.0,0.0,0.0,1.0
415,0.0,0.0,0.0,1.0
416,0.0,0.0,0.0,1.0
418,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,1.0
420,0.0,0.0,0.0,1.0
423,0.0,0.0,0.0,1.0
426,0.0,0.0,0.0,1.0
428,0.0,0.0,0.0,1.0
432,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,3.0
435,0.0,0.0,0.0,1.0
436,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,1.0
439,0.0,0.0,0.0,1.0
440,0.0,0.0,0.0,1.0
441,0.0,0.0,0.0,2.0
443,0.0,0.0,0.0,1.0
444,0.0,0.0,0.0,1.0
447,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,1.0
449,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,2.0
452,0.0,0.0,0.0,2.0
454,0.0,0.0,0.0,1.0
456,0.0,0.0,0.0,1.0
457,0.0,0.0,0.0,1.0
459,0.0,0.0,0.0,1.0
460,0.0,0.0,0.0,1.0
463,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,1.0
466,0.0,0.0,0.0,1.0
468,0.0,0.0,0.0,0.0
469,0.0,0.0,0.0,0.0
470,0.0,0.0,0.0,1.0
471,0.0,0.0,0.0,1.0
472,0.0,0.0,0.0,3.0
473,0.0,0.0,0.0,2.0
475,0.058823529411764705,0.25,0.09523809523809523,4.0
476,0.0,0.0,0.0,2.0
477,0.0,0.0,0.0,1.0
478,0.0,0.0,0.0,2.0
481,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,1.0
484,0.0,0.0,0.0,1.0
485,0.0,0.0,0.0,1.0
486,0.0,0.0,0.0,0.0
487,0.0,0.0,0.0,1.0
490,0.0,0.0,0.0,1.0
492,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0
498,0.0,0.0,0.0,1.0
501,0.0,0.0,0.0,1.0
503,0.0,0.0,0.0,1.0
506,0.0,0.0,0.0,2.0
508,0.0,0.0,0.0,1.0
509,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,1.0
514,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,1.0
517,0.0,0.0,0.0,1.0
518,0.0,0.0,0.0,2.0
519,0.0,0.0,0.0,1.0
520,0.0,0.0,0.0,1.0
521,0.0,0.0,0.0,2.0
522,0.0,0.0,0.0,1.0
523,0.0,0.0,0.0,2.0
525,0.0,0.0,0.0,1.0
526,0.0,0.0,0.0,2.0
527,0.0,0.0,0.0,4.0
528,0.0,0.0,0.0,1.0
529,0.0,0.0,0.0,0.0
532,0.8026315789473685,0.5169491525423728,0.6288659793814433,118.0
533,0.0,0.0,0.0,1.0
534,0.0,0.0,0.0,2.0
535,0.0,0.0,0.0,1.0
536,0.0,0.0,0.0,0.0
537,0.13333333333333333,0.19047619047619047,0.1568627450980392,21.0
538,0.0,0.0,0.0,2.0
540,0.0,0.0,0.0,1.0
541,0.0,0.0,0.0,1.0
542,0.0,0.0,0.0,2.0
543,0.0,0.0,0.0,1.0
546,0.0,0.0,0.0,1.0
548,0.0,0.0,0.0,1.0
549,0.5789473684210527,0.7333333333333333,0.6470588235294118,15.0
550,0.0,0.0,0.0,1.0
551,0.0,0.0,0.0,0.0
552,0.0,0.0,0.0,3.0
553,0.0,0.0,0.0,4.0
554,0.0,0.0,0.0,2.0
555,0.0,0.0,0.0,5.0
557,0.0,0.0,0.0,1.0
559,0.3333333333333333,0.5,0.4,8.0
560,0.0,0.0,0.0,1.0
561,0.0,0.0,0.0,1.0
562,0.0,0.0,0.0,1.0
566,0.0,0.0,0.0,1.0
567,0.0,0.0,0.0,1.0
569,0.0,0.0,0.0,2.0
570,0.0,0.0,0.0,1.0
571,0.4444444444444444,0.4,0.42105263157894735,10.0
572,0.0,0.0,0.0,2.0
573,0.0,0.0,0.0,1.0
574,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,1.0
579,0.0,0.0,0.0,1.0
580,0.0,0.0,0.0,2.0
581,0.0,0.0,0.0,2.0
583,0.5,0.5,0.5,2.0
584,0.0,0.0,0.0,10.0
585,0.0,0.0,0.0,1.0
588,0.5,0.5,0.5,10.0
589,0.0,0.0,0.0,1.0
591,0.0,0.0,0.0,1.0
592,0.0,0.0,0.0,1.0
594,0.0,0.0,0.0,1.0
597,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,1.0
600,0.0,0.0,0.0,0.0
601,0.0,0.0,0.0,1.0
603,0.0,0.0,0.0,1.0
604,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,1.0
606,0.0,0.0,0.0,1.0
607,1.0,1.0,1.0,2.0
611,0.0,0.0,0.0,1.0
613,0.0,0.0,0.0,1.0
616,0.0,0.0,0.0,5.0
619,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,1.0
621,1.0,1.0,1.0,1.0
622,0.0,0.0,0.0,1.0
624,0.0,0.0,0.0,3.0
625,0.0,0.0,0.0,3.0
626,0.0,0.0,0.0,1.0
627,0.0,0.0,0.0,1.0
628,0.0,0.0,0.0,4.0
629,0.0,0.0,0.0,2.0
630,0.16666666666666666,0.15384615384615385,0.16,13.0
631,0.0,0.0,0.0,1.0
632,0.0,0.0,0.0,0.0
634,0.0,0.0,0.0,4.0
635,0.0,0.0,0.0,0.0
637,0.0,0.0,0.0,6.0
638,0.0,0.0,0.0,1.0
640,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,1.0
642,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,1.0
645,0.0,0.0,0.0,1.0
648,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,2.0
652,0.0,0.0,0.0,1.0
653,0.0,0.0,0.0,4.0
654,0.0,0.0,0.0,1.0
656,0.2,0.1875,0.1935483870967742,16.0
657,0.0,0.0,0.0,4.0
658,0.0,0.0,0.0,1.0
659,0.0,0.0,0.0,1.0
660,0.07142857142857142,0.3333333333333333,0.11764705882352941,3.0
661,0.0,0.0,0.0,1.0
662,0.0,0.0,0.0,1.0
663,0.5,1.0,0.6666666666666666,1.0
664,0.0,0.0,0.0,1.0
665,0.0,0.0,0.0,1.0
666,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,1.0
671,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,3.0
676,0.0,0.0,0.0,1.0
677,0.0,0.0,0.0,1.0
680,0.0,0.0,0.0,1.0
683,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,1.0
690,0.0,0.0,0.0,1.0
691,0.0,0.0,0.0,1.0
692,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,1.0
694,0.0,0.0,0.0,1.0
695,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,1.0
701,0.0,0.0,0.0,2.0
702,0.5,0.26666666666666666,0.34782608695652173,15.0
703,0.0,0.0,0.0,1.0
704,0.0,0.0,0.0,0.0
706,0.0,0.0,0.0,1.0
707,0.0,0.0,0.0,1.0
708,0.0,0.0,0.0,1.0
709,0.0,0.0,0.0,2.0
711,0.0,0.0,0.0,1.0
712,0.0,0.0,0.0,2.0
718,0.0,0.0,0.0,1.0
719,0.5,0.25,0.3333333333333333,4.0
720,0.0,0.0,0.0,4.0
721,0.0,0.0,0.0,9.0
722,0.0,0.0,0.0,1.0
723,0.0,0.0,0.0,1.0
724,0.0,0.0,0.0,0.0
725,0.0625,0.5,0.1111111111111111,2.0
726,0.0,0.0,0.0,2.0
727,0.0,0.0,0.0,1.0
729,0.0,0.0,0.0,1.0
730,1.0,0.3333333333333333,0.5,6.0
731,0.0,0.0,0.0,1.0
733,0.0,0.0,0.0,1.0
734,0.0,0.0,0.0,1.0
736,0.0,0.0,0.0,3.0
738,0.0,0.0,0.0,2.0
740,0.0,0.0,0.0,1.0
741,0.0,0.0,0.0,0.0
743,0.5,0.25,0.3333333333333333,4.0
744,0.0,0.0,0.0,1.0
747,0.0,0.0,0.0,1.0
749,0.0,0.0,0.0,1.0
750,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,2.0
752,0.0,0.0,0.0,1.0
753,0.0,0.0,0.0,2.0
754,0.0,0.0,0.0,0.0
755,0.0,0.0,0.0,1.0
756,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,1.0
762,0.5,1.0,0.6666666666666666,1.0
764,1.0,0.5,0.6666666666666666,2.0
765,0.0,0.0,0.0,1.0
767,0.0,0.0,0.0,1.0
768,0.0,0.0,0.0,0.0
769,0.5,0.09090909090909091,0.15384615384615385,11.0
773,0.0,0.0,0.0,1.0
774,0.0,0.0,0.0,1.0
775,0.0,0.0,0.0,2.0
777,0.0,0.0,0.0,0.0
778,0.0,0.0,0.0,3.0
780,0.0,0.0,0.0,5.0
781,0.0,0.0,0.0,1.0
782,0.0,0.0,0.0,0.0
784,0.0,0.0,0.0,1.0
785,0.0,0.0,0.0,0.0
787,0.0,0.0,0.0,1.0
788,0.5,0.5,0.5,6.0
789,0.0,0.0,0.0,2.0
792,0.0,0.0,0.0,1.0
793,0.0,0.0,0.0,0.0
796,0.25,0.16666666666666666,0.2,6.0
799,0.0,0.0,0.0,0.0
801,0.0,0.0,0.0,1.0
803,0.0,0.0,0.0,3.0
805,0.0,0.0,0.0,1.0
806,0.0,0.0,0.0,1.0
808,0.0,0.0,0.0,1.0
809,0.0,0.0,0.0,0.0
810,0.0,0.0,0.0,1.0
811,0.0,0.0,0.0,1.0
812,0.0,0.0,0.0,2.0
814,0.0,0.0,0.0,2.0
816,0.0,0.0,0.0,1.0
819,0.0,0.0,0.0,1.0
820,0.0,0.0,0.0,1.0
825,0.0,0.0,0.0,0.0
827,0.0,0.0,0.0,1.0
828,0.0,0.0,0.0,1.0
829,0.14285714285714285,0.6,0.23076923076923078,5.0
831,0.0,0.0,0.0,0.0
832,0.0,0.0,0.0,2.0
834,0.0,0.0,0.0,0.0
835,0.0,0.0,0.0,2.0
837,0.0,0.0,0.0,1.0
838,0.0,0.0,0.0,0.0
839,0.0,0.0,0.0,1.0
840,0.1111111111111111,0.25,0.15384615384615385,4.0
841,0.0,0.0,0.0,1.0
842,0.0,0.0,0.0,1.0
843,0.0,0.0,0.0,2.0
845,0.0,0.0,0.0,1.0
847,0.0,0.0,0.0,0.0
849,0.0,0.0,0.0,1.0
850,0.0,0.0,0.0,1.0
852,0.0,0.0,0.0,3.0
853,1.0,0.25,0.4,4.0
854,0.0,0.0,0.0,1.0
856,0.6153846153846154,0.6153846153846154,0.6153846153846154,13.0
857,0.0,0.0,0.0,1.0
859,0.0,0.0,0.0,0.0
860,0.0,0.0,0.0,1.0
861,0.0,0.0,0.0,0.0
862,0.0,0.0,0.0,2.0
863,0.0,0.0,0.0,3.0
864,0.0,0.0,0.0,1.0
866,0.0,0.0,0.0,0.0
867,0.0,0.0,0.0,2.0
868,0.0,0.0,0.0,2.0
870,0.0,0.0,0.0,3.0
872,0.0,0.0,0.0,2.0
876,0.0,0.0,0.0,1.0
878,0.0,0.0,0.0,1.0
879,0.0,0.0,0.0,1.0
880,0.0,0.0,0.0,2.0
881,0.0,0.0,0.0,1.0
882,0.0,0.0,0.0,1.0
884,0.0,0.0,0.0,1.0
886,0.0,0.0,0.0,1.0
887,0.0,0.0,0.0,0.0
888,0.0,0.0,0.0,1.0
889,1.0,1.0,1.0,1.0
892,0.0,0.0,0.0,2.0
893,0.0,0.0,0.0,1.0
894,0.0,0.0,0.0,1.0
895,0.15,1.0,0.2608695652173913,3.0
896,0.5,0.5,0.5,2.0
897,0.0,0.0,0.0,1.0
898,0.0,0.0,0.0,1.0
899,0.0,0.0,0.0,1.0
900,0.0,0.0,0.0,2.0
901,0.0,0.0,0.0,0.0
902,0.0,0.0,0.0,2.0
904,0.0,0.0,0.0,1.0
907,0.0,0.0,0.0,0.0
908,0.1111111111111111,0.2,0.14285714285714285,5.0
910,0.0,0.0,0.0,1.0
914,0.0,0.0,0.0,0.0
915,0.0,0.0,0.0,1.0
918,0.0,0.0,0.0,0.0
919,0.0,0.0,0.0,0.0
920,0.0,0.0,0.0,5.0
921,0.0,0.0,0.0,1.0
923,0.0,0.0,0.0,1.0
924,0.0,0.0,0.0,2.0
925,0.0,0.0,0.0,1.0
926,0.0,0.0,0.0,0.0
929,0.0,0.0,0.0,1.0
931,0.0,0.0,0.0,2.0
932,0.5,0.8333333333333334,0.625,6.0
937,0.0,0.0,0.0,0.0
939,0.0,0.0,0.0,0.0
940,0.0,0.0,0.0,1.0
941,0.0,0.0,0.0,3.0
945,0.0,0.0,0.0,1.0
946,0.0,0.0,0.0,1.0
947,0.0,0.0,0.0,2.0
948,0.0,0.0,0.0,0.0
951,0.0,0.0,0.0,0.0
953,0.0,0.0,0.0,1.0
955,0.0,0.0,0.0,3.0
956,0.0,0.0,0.0,0.0
957,0.0,0.0,0.0,1.0
960,0.0,0.0,0.0,1.0
961,0.0,0.0,0.0,1.0
962,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
963,0.0,0.0,0.0,0.0
964,0.0,0.0,0.0,2.0
965,0.0,0.0,0.0,1.0
968,0.0,0.0,0.0,0.0
969,0.0,0.0,0.0,1.0
970,0.2,0.5,0.2857142857142857,2.0
972,0.0,0.0,0.0,0.0
973,0.0,0.0,0.0,1.0
974,0.0,0.0,0.0,1.0
976,0.0,0.0,0.0,3.0
978,0.0,0.0,0.0,1.0
979,0.0,0.0,0.0,0.0
980,0.6,0.6,0.6,10.0
981,0.0,0.0,0.0,1.0
983,0.0,0.0,0.0,0.0
984,0.0,0.0,0.0,1.0
986,0.0,0.0,0.0,3.0
987,0.0,0.0,0.0,1.0
989,1.0,0.5,0.6666666666666666,2.0
990,0.0,0.0,0.0,1.0
991,0.0,0.0,0.0,1.0
992,0.3333333333333333,1.0,0.5,1.0
994,0.23809523809523808,0.4166666666666667,0.30303030303030304,12.0
995,0.0,0.0,0.0,1.0
1002,0.0,0.0,0.0,2.0
1003,0.0,0.0,0.0,2.0
1004,0.0,0.0,0.0,1.0
1005,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,4.0
1007,0.3,0.42857142857142855,0.35294117647058826,7.0
1008,0.0,0.0,0.0,3.0
1011,0.0,0.0,0.0,2.0
1012,0.0,0.0,0.0,0.0
1014,0.0,0.0,0.0,1.0
1016,0.0,0.0,0.0,2.0
1017,0.0,0.0,0.0,1.0
1019,0.0,0.0,0.0,1.0
1020,0.0,0.0,0.0,1.0
1021,0.0,0.0,0.0,3.0
1022,0.0,0.0,0.0,2.0
1023,0.0,0.0,0.0,2.0
1024,0.0,0.0,0.0,1.0
1026,0.0,0.0,0.0,0.0
1027,0.0,0.0,0.0,2.0
1031,0.0,0.0,0.0,2.0
1033,0.0,0.0,0.0,1.0
1034,0.0,0.0,0.0,1.0
1037,0.0,0.0,0.0,1.0
1039,0.0,0.0,0.0,1.0
1041,0.0,0.0,0.0,1.0
1042,0.0,0.0,0.0,2.0
1046,0.0,0.0,0.0,1.0
1049,0.0,0.0,0.0,1.0
1050,0.0,0.0,0.0,1.0
1052,0.0,0.0,0.0,1.0
1054,0.0,0.0,0.0,1.0
1056,0.0,0.0,0.0,1.0
1057,0.0,0.0,0.0,1.0
1061,0.0,0.0,0.0,1.0
1063,0.0,0.0,0.0,0.0
1064,0.0,0.0,0.0,1.0
1065,0.0,0.0,0.0,1.0
1067,0.0,0.0,0.0,1.0
1069,0.0,0.0,0.0,1.0
1072,0.0,0.0,0.0,1.0
1073,0.0,0.0,0.0,0.0
1074,0.0,0.0,0.0,1.0
1077,0.0,0.0,0.0,3.0
1078,0.0,0.0,0.0,1.0
1079,0.0,0.0,0.0,1.0
1080,0.0,0.0,0.0,0.0
1081,0.0,0.0,0.0,1.0
1082,0.5,0.3333333333333333,0.4,3.0
1083,0.0,0.0,0.0,1.0
1084,0.0,0.0,0.0,0.0
1086,0.0,0.0,0.0,2.0
1088,0.0,0.0,0.0,6.0
1089,0.0,0.0,0.0,0.0
1090,0.0,0.0,0.0,2.0
1091,0.0,0.0,0.0,1.0
1092,0.0,0.0,0.0,3.0
1093,0.0,0.0,0.0,1.0
1095,0.0,0.0,0.0,2.0
1096,0.0,0.0,0.0,2.0
1097,0.0,0.0,0.0,1.0
1099,1.0,0.3333333333333333,0.5,3.0
1100,0.0,0.0,0.0,0.0
1101,0.0,0.0,0.0,1.0
1106,0.0,0.0,0.0,0.0
1108,0.0,0.0,0.0,3.0
1109,0.0,0.0,0.0,2.0
1110,0.0,0.0,0.0,0.0
1112,0.0,0.0,0.0,2.0
1116,0.0,0.0,0.0,1.0
1117,0.0,0.0,0.0,0.0
1119,0.0,0.0,0.0,1.0
1120,0.0,0.0,0.0,0.0
1121,0.0,0.0,0.0,2.0
1122,0.0,0.0,0.0,1.0
1123,0.0,0.0,0.0,1.0
1124,0.0,0.0,0.0,1.0
1125,0.0,0.0,0.0,1.0
1127,0.0,0.0,0.0,1.0
1128,0.0,0.0,0.0,1.0
1129,0.0,0.0,0.0,1.0
1131,0.0,0.0,0.0,0.0
1132,0.0,0.0,0.0,1.0
1133,0.0,0.0,0.0,1.0
1135,0.0,0.0,0.0,2.0
1136,0.0,0.0,0.0,1.0
1137,0.0,0.0,0.0,1.0
1138,0.0,0.0,0.0,1.0
1139,0.0,0.0,0.0,1.0
1141,0.0,0.0,0.0,0.0
1142,0.0,0.0,0.0,0.0
1144,0.0,0.0,0.0,1.0
1146,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,1.0
1148,0.0,0.0,0.0,1.0
1150,0.1111111111111111,0.5,0.18181818181818182,2.0
1151,0.0,0.0,0.0,2.0
1152,0.0,0.0,0.0,2.0
1156,0.0,0.0,0.0,0.0
1159,0.0,0.0,0.0,2.0
1161,0.0,0.0,0.0,0.0
