,precision,recall,f1-score,support
394,0.0,0.0,0.0,1.0
396,0.0,0.0,0.0,1.0
398,0.0,0.0,0.0,1.0
402,0.0,0.0,0.0,1.0
411,0.0,0.0,0.0,1.0
412,0.0,0.0,0.0,1.0
415,0.0,0.0,0.0,1.0
422,0.0,0.0,0.0,1.0
424,0.0,0.0,0.0,1.0
426,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,3.0
438,0.0,0.0,0.0,1.0
440,0.0,0.0,0.0,2.0
449,0.0,0.0,0.0,1.0
454,0.0,0.0,0.0,1.0
461,0.0,0.0,0.0,5.0
462,0.0,0.0,0.0,1.0
480,0.0,0.0,0.0,1.0
484,0.0,0.0,0.0,1.0
487,0.0,0.0,0.0,1.0
488,0.0,0.0,0.0,1.0
493,0.0,0.0,0.0,1.0
497,0.0,0.0,0.0,0.0
498,0.0,0.0,0.0,1.0
504,0.09392265193370165,0.3269230769230769,0.1459227467811159,52.0
506,0.0,0.0,0.0,1.0
518,0.0,0.0,0.0,1.0
534,0.0,0.0,0.0,0.0
536,0.0,0.0,0.0,1.0
543,0.0,0.0,0.0,0.0
544,0.0,0.0,0.0,1.0
549,0.0,0.0,0.0,0.0
553,0.0,0.0,0.0,1.0
557,0.0,0.0,0.0,1.0
558,0.0,0.0,0.0,1.0
559,0.0,0.0,0.0,1.0
564,0.0,0.0,0.0,1.0
565,0.0,0.0,0.0,1.0
566,0.0,0.0,0.0,1.0
572,0.0,0.0,0.0,1.0
576,0.0,0.0,0.0,1.0
582,0.0,0.0,0.0,1.0
595,0.0,0.0,0.0,1.0
596,0.0,0.0,0.0,1.0
604,0.0,0.0,0.0,1.0
607,0.0,0.0,0.0,5.0
610,0.0,0.0,0.0,1.0
614,0.0,0.0,0.0,1.0
620,0.0,0.0,0.0,1.0
622,0.0,0.0,0.0,2.0
623,0.0,0.0,0.0,1.0
625,0.0,0.0,0.0,3.0
630,0.0,0.0,0.0,2.0
633,0.0,0.0,0.0,1.0
637,0.0,0.0,0.0,1.0
640,0.0,0.0,0.0,1.0
644,0.0,0.0,0.0,1.0
658,0.0,0.0,0.0,1.0
668,0.0,0.0,0.0,1.0
675,0.0,0.0,0.0,1.0
678,0.0,0.0,0.0,2.0
679,0.0,0.0,0.0,3.0
685,0.0,0.0,0.0,1.0
689,0.03225806451612903,0.2,0.05555555555555555,5.0
690,0.0,0.0,0.0,1.0
706,0.0,0.0,0.0,1.0
712,0.0,0.0,0.0,1.0
716,0.0,0.0,0.0,1.0
721,0.0,0.0,0.0,1.0
722,0.0,0.0,0.0,1.0
724,0.0,0.0,0.0,1.0
731,0.0,0.0,0.0,1.0
733,0.0,0.0,0.0,2.0
735,0.0,0.0,0.0,1.0
742,0.0,0.0,0.0,1.0
750,0.0,0.0,0.0,1.0
756,0.0,0.0,0.0,1.0
757,0.0,0.0,0.0,1.0
758,0.0,0.0,0.0,1.0
764,0.0,0.0,0.0,1.0
772,0.0,0.0,0.0,2.0
774,0.0,0.0,0.0,1.0
793,0.0,0.0,0.0,1.0
795,0.0,0.0,0.0,1.0
796,0.0,0.0,0.0,0.0
808,0.0,0.0,0.0,1.0
821,0.0,0.0,0.0,1.0
828,0.0,0.0,0.0,2.0
832,0.0,0.0,0.0,1.0
859,0.0,0.0,0.0,1.0
865,0.0,0.0,0.0,1.0
870,0.0,0.0,0.0,1.0
877,0.0,0.0,0.0,1.0
878,0.0,0.0,0.0,1.0
881,0.0,0.0,0.0,1.0
899,0.0,0.0,0.0,1.0
902,0.0,0.0,0.0,1.0
903,0.0,0.0,0.0,1.0
908,0.0,0.0,0.0,1.0
911,0.0,0.0,0.0,3.0
916,0.0,0.0,0.0,1.0
917,0.0,0.0,0.0,1.0
929,0.0,0.0,0.0,0.0
932,0.0,0.0,0.0,1.0
942,0.0,0.0,0.0,1.0
949,0.0,0.0,0.0,1.0
972,0.0,0.0,0.0,4.0
973,0.0,0.0,0.0,1.0
979,0.0,0.0,0.0,1.0
993,0.0,0.0,0.0,0.0
994,0.0,0.0,0.0,1.0
1000,0.0,0.0,0.0,2.0
1001,0.0,0.0,0.0,1.0
1005,0.0,0.0,0.0,1.0
1011,0.0,0.0,0.0,1.0
1018,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,1.0
1032,0.0,0.0,0.0,1.0
1034,0.0,0.0,0.0,2.0
1037,0.0,0.0,0.0,1.0
1038,0.0,0.0,0.0,3.0
1039,0.0,0.0,0.0,1.0
1048,0.0,0.0,0.0,1.0
1058,0.0,0.0,0.0,1.0
1059,0.0,0.0,0.0,1.0
1062,0.0,0.0,0.0,2.0
1071,0.0,0.0,0.0,1.0
1077,0.0,0.0,0.0,1.0
1078,0.0,0.0,0.0,1.0
1080,0.0,0.0,0.0,1.0
1086,0.0,0.0,0.0,1.0
1090,0.0,0.0,0.0,7.0
1093,0.0,0.0,0.0,1.0
1102,0.0,0.0,0.0,1.0
1104,0.0,0.0,0.0,2.0
1106,0.0,0.0,0.0,1.0
1128,0.0,0.0,0.0,1.0
1133,0.0,0.0,0.0,1.0
1141,0.0,0.0,0.0,1.0
1143,0.0,0.0,0.0,1.0
1144,0.0,0.0,0.0,1.0
1147,0.0,0.0,0.0,1.0
1152,0.0,0.0,0.0,1.0
1161,0.0,0.0,0.0,1.0
1166,0.0,0.0,0.0,1.0
1171,0.0,0.0,0.0,1.0
1174,0.0,0.0,0.0,1.0
1197,0.0,0.0,0.0,1.0
1206,0.0,0.0,0.0,1.0
1212,0.0,0.0,0.0,2.0
1214,0.0,0.0,0.0,1.0
1222,0.0,0.0,0.0,1.0
1230,0.0,0.0,0.0,1.0
1233,0.0,0.0,0.0,1.0
1235,0.0,0.0,0.0,1.0
1236,0.0,0.0,0.0,1.0
1241,0.0,0.0,0.0,1.0
1242,0.0,0.0,0.0,0.0
1251,0.0,0.0,0.0,1.0
1255,0.0,0.0,0.0,1.0
1258,0.0,0.0,0.0,1.0
1262,0.0,0.0,0.0,0.0
1281,0.0,0.0,0.0,1.0
1282,0.0,0.0,0.0,1.0
1287,0.0,0.0,0.0,2.0
1293,0.0,0.0,0.0,1.0
1298,0.0,0.0,0.0,0.0
1299,0.0,0.0,0.0,1.0
1312,0.0,0.0,0.0,0.0
1320,0.0,0.0,0.0,1.0
1323,0.0,0.0,0.0,1.0
1332,0.0,0.0,0.0,1.0
1339,0.0,0.0,0.0,1.0
1349,0.0,0.0,0.0,1.0
1357,0.0,0.0,0.0,2.0
1361,0.0,0.0,0.0,2.0
1362,0.0,0.0,0.0,1.0
1364,0.0,0.0,0.0,1.0
1373,0.0,0.0,0.0,1.0
1385,0.0,0.0,0.0,0.0
1386,0.0,0.0,0.0,2.0
1390,0.0,0.0,0.0,6.0
1393,0.0,0.0,0.0,1.0
1403,0.0,0.0,0.0,2.0
1406,0.0,0.0,0.0,1.0
1409,0.0,0.0,0.0,2.0
1411,0.0,0.0,0.0,1.0
1412,0.0,0.0,0.0,1.0
1414,0.0,0.0,0.0,1.0
1416,0.0,0.0,0.0,1.0
1422,0.0,0.0,0.0,1.0
1424,0.0,0.0,0.0,1.0
1429,0.0,0.0,0.0,2.0
1446,0.0,0.0,0.0,1.0
1451,0.0,0.0,0.0,1.0
1452,0.0,0.0,0.0,7.0
1460,0.0,0.0,0.0,1.0
1463,0.0,0.0,0.0,1.0
1467,0.0,0.0,0.0,1.0
1469,0.0,0.0,0.0,1.0
1474,0.0,0.0,0.0,1.0
1475,0.0,0.0,0.0,1.0
1476,0.0,0.0,0.0,1.0
1477,0.0,0.0,0.0,1.0
1480,0.0,0.0,0.0,6.0
1499,0.0,0.0,0.0,1.0
1504,0.0,0.0,0.0,1.0
1518,0.0,0.0,0.0,1.0
1521,0.0,0.0,0.0,1.0
1523,0.0,0.0,0.0,1.0
1524,0.0,0.0,0.0,1.0
1525,0.0,0.0,0.0,1.0
1532,0.0,0.0,0.0,1.0
1533,0.0,0.0,0.0,1.0
1545,0.0,0.0,0.0,1.0
1547,0.0,0.0,0.0,1.0
1548,0.0,0.0,0.0,1.0
1549,0.0,0.0,0.0,1.0
1552,0.0,0.0,0.0,1.0
1559,0.0,0.0,0.0,1.0
1564,0.0,0.0,0.0,1.0
1570,0.0,0.0,0.0,1.0
1574,0.0,0.0,0.0,2.0
1587,0.0,0.0,0.0,1.0
1602,0.0,0.0,0.0,1.0
1605,0.0,0.0,0.0,1.0
1608,0.0,0.0,0.0,4.0
1610,0.0,0.0,0.0,0.0
1617,0.0,0.0,0.0,1.0
1622,0.0,0.0,0.0,0.0
1624,0.0,0.0,0.0,1.0
1626,0.0,0.0,0.0,3.0
1652,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,1.0
1657,0.0,0.0,0.0,1.0
1663,0.0,0.0,0.0,1.0
1667,0.0,0.0,0.0,0.0
1669,0.0,0.0,0.0,1.0
1670,0.0,0.0,0.0,1.0
1673,0.0,0.0,0.0,1.0
1679,0.0,0.0,0.0,1.0
1681,0.0,0.0,0.0,1.0
1683,0.0,0.0,0.0,1.0
1688,0.0,0.0,0.0,1.0
1712,0.0,0.0,0.0,1.0
1714,0.0,0.0,0.0,2.0
1716,0.0,0.0,0.0,1.0
1717,0.0,0.0,0.0,1.0
1719,0.0,0.0,0.0,1.0
1720,0.0,0.0,0.0,1.0
1726,0.0,0.0,0.0,1.0
1731,0.0,0.0,0.0,1.0
1738,0.0,0.0,0.0,1.0
1739,0.0,0.0,0.0,1.0
1746,0.0,0.0,0.0,1.0
1755,0.0,0.0,0.0,1.0
1762,0.0,0.0,0.0,1.0
1770,0.0,0.0,0.0,2.0
1772,0.0,0.0,0.0,1.0
1780,0.0,0.0,0.0,1.0
1782,0.0,0.0,0.0,1.0
1785,0.0,0.0,0.0,1.0
1792,0.0,0.0,0.0,0.0
1798,0.0,0.0,0.0,1.0
1803,0.0,0.0,0.0,1.0
1812,0.0,0.0,0.0,1.0
1813,0.0,0.0,0.0,1.0
1814,0.0,0.0,0.0,0.0
1816,0.0,0.0,0.0,0.0
1819,0.0,0.0,0.0,0.0
1820,0.0,0.0,0.0,1.0
1835,0.0,0.0,0.0,1.0
1853,0.0,0.0,0.0,1.0
1855,0.0,0.0,0.0,2.0
1860,0.0,0.0,0.0,1.0
1867,0.0,0.0,0.0,1.0
1877,0.0,0.0,0.0,1.0
1881,0.0,0.0,0.0,0.0
1884,0.0,0.0,0.0,1.0
1885,0.0,0.0,0.0,1.0
1893,0.0,0.0,0.0,1.0
1895,0.0,0.0,0.0,1.0
1899,0.0,0.0,0.0,1.0
1908,0.0,0.0,0.0,1.0
1910,0.0,0.0,0.0,1.0
1917,0.0,0.0,0.0,1.0
1925,0.0,0.0,0.0,1.0
1928,0.0,0.0,0.0,2.0
1931,0.0,0.0,0.0,0.0
1937,0.0,0.0,0.0,1.0
1939,0.0,0.0,0.0,1.0
1941,0.0,0.0,0.0,1.0
1942,0.0,0.0,0.0,1.0
1943,0.0,0.0,0.0,1.0
1956,0.0,0.0,0.0,1.0
1967,0.0,0.0,0.0,1.0
1973,0.0,0.0,0.0,1.0
1975,0.0,0.0,0.0,1.0
1982,0.0,0.0,0.0,1.0
1986,0.0,0.0,0.0,0.0
1993,0.0,0.0,0.0,1.0
1998,0.0,0.0,0.0,1.0
2005,0.0,0.0,0.0,0.0
2006,0.0,0.0,0.0,0.0
2007,0.0,0.0,0.0,1.0
2014,0.0,0.0,0.0,1.0
2031,0.0,0.0,0.0,1.0
2043,0.0,0.0,0.0,1.0
2044,0.0,0.0,0.0,1.0
2050,0.0,0.0,0.0,1.0
2051,0.0,0.0,0.0,3.0
2058,0.0,0.0,0.0,1.0
2060,0.0,0.0,0.0,1.0
2062,0.0,0.0,0.0,1.0
2064,0.0,0.0,0.0,1.0
2066,0.0,0.0,0.0,2.0
2075,0.0,0.0,0.0,1.0
2092,0.0,0.0,0.0,0.0
2093,0.0,0.0,0.0,0.0
2095,0.0,0.0,0.0,1.0
2106,0.0,0.0,0.0,2.0
2107,0.0,0.0,0.0,1.0
2109,0.0,0.0,0.0,2.0
2110,0.0,0.0,0.0,1.0
2120,0.0,0.0,0.0,1.0
2125,0.0,0.0,0.0,1.0
2128,0.0,0.0,0.0,1.0
2133,0.0,0.0,0.0,1.0
2140,0.0,0.0,0.0,1.0
2144,0.0,0.0,0.0,1.0
2146,0.0,0.0,0.0,2.0
2148,0.0,0.0,0.0,1.0
2151,0.0,0.0,0.0,1.0
2159,0.0,0.0,0.0,1.0
2162,0.0,0.0,0.0,1.0
2177,0.0,0.0,0.0,1.0
2178,0.0,0.0,0.0,0.0
2181,0.0,0.0,0.0,1.0
2183,0.0,0.0,0.0,1.0
2188,0.0,0.0,0.0,1.0
2190,0.0,0.0,0.0,0.0
2199,0.0,0.0,0.0,2.0
2201,0.0,0.0,0.0,1.0
2205,0.0,0.0,0.0,1.0
2209,0.0,0.0,0.0,1.0
2210,0.0,0.0,0.0,2.0
2215,0.0,0.0,0.0,1.0
2216,0.0,0.0,0.0,1.0
2225,0.0,0.0,0.0,1.0
2227,0.0,0.0,0.0,2.0
2228,0.0,0.0,0.0,2.0
2235,0.0,0.0,0.0,1.0
2238,0.0,0.0,0.0,1.0
2244,0.05263157894736842,0.25,0.08695652173913043,4.0
2252,0.0,0.0,0.0,1.0
2253,0.0,0.0,0.0,1.0
2254,0.0,0.0,0.0,1.0
2258,0.0,0.0,0.0,1.0
2263,0.0,0.0,0.0,1.0
2268,0.0,0.0,0.0,1.0
2271,0.03571428571428571,0.125,0.05555555555555555,8.0
2275,0.0,0.0,0.0,1.0
2278,0.0,0.0,0.0,2.0
2290,0.0,0.0,0.0,0.0
2292,0.0,0.0,0.0,1.0
2293,0.0,0.0,0.0,3.0
2310,0.0,0.0,0.0,0.0
2318,0.0,0.0,0.0,1.0
2326,0.0,0.0,0.0,1.0
2331,0.0,0.0,0.0,5.0
2334,0.0,0.0,0.0,1.0
2338,0.0,0.0,0.0,1.0
2345,0.0,0.0,0.0,1.0
2346,0.0,0.0,0.0,1.0
2348,0.0,0.0,0.0,1.0
2351,0.0,0.0,0.0,1.0
2356,0.0,0.0,0.0,1.0
2360,0.0,0.0,0.0,1.0
2370,0.0,0.0,0.0,1.0
2372,0.0,0.0,0.0,1.0
2375,0.0,0.0,0.0,3.0
2376,0.0,0.0,0.0,1.0
2383,0.0,0.0,0.0,1.0
2384,0.0,0.0,0.0,1.0
2391,0.0,0.0,0.0,1.0
2398,0.0,0.0,0.0,0.0
2407,0.0,0.0,0.0,2.0
2411,0.0,0.0,0.0,1.0
2418,0.0,0.0,0.0,1.0
2421,0.0,0.0,0.0,1.0
2432,0.0,0.0,0.0,1.0
2434,0.0,0.0,0.0,0.0
2444,0.0,0.0,0.0,1.0
2451,0.0,0.0,0.0,1.0
2462,0.0,0.0,0.0,1.0
2464,0.0,0.0,0.0,1.0
2465,0.0,0.0,0.0,1.0
2469,0.0,0.0,0.0,3.0
2476,0.0,0.0,0.0,4.0
2488,0.0,0.0,0.0,2.0
2497,0.0,0.0,0.0,1.0
2498,0.0,0.0,0.0,1.0
2499,0.0,0.0,0.0,1.0
2500,0.0,0.0,0.0,0.0
2511,0.0,0.0,0.0,2.0
2513,0.0,0.0,0.0,1.0
2514,0.0,0.0,0.0,1.0
2516,0.0,0.0,0.0,1.0
2521,0.0,0.0,0.0,1.0
2528,0.0,0.0,0.0,0.0
2530,0.0,0.0,0.0,1.0
2548,0.0,0.0,0.0,1.0
2550,0.0,0.0,0.0,1.0
2554,0.0,0.0,0.0,5.0
2555,0.0,0.0,0.0,1.0
2561,0.0,0.0,0.0,1.0
2571,0.0,0.0,0.0,2.0
2583,0.0,0.0,0.0,1.0
2586,0.0,0.0,0.0,2.0
2594,0.0,0.0,0.0,1.0
2615,0.0,0.0,0.0,1.0
2625,0.0,0.0,0.0,1.0
2629,0.0,0.0,0.0,1.0
2631,0.0,0.0,0.0,1.0
2635,0.0,0.0,0.0,1.0
2636,0.0,0.0,0.0,1.0
2654,0.0,0.0,0.0,1.0
2664,0.0,0.0,0.0,1.0
2674,0.0,0.0,0.0,1.0
2678,0.0,0.0,0.0,1.0
2682,0.0,0.0,0.0,1.0
2685,0.0,0.0,0.0,1.0
2688,0.0,0.0,0.0,1.0
2690,0.0,0.0,0.0,0.0
2713,0.0,0.0,0.0,1.0
2722,0.0,0.0,0.0,1.0
2724,0.0,0.0,0.0,1.0
2729,0.0,0.0,0.0,1.0
2739,0.0,0.0,0.0,0.0
2744,0.0,0.0,0.0,2.0
2755,0.0,0.0,0.0,1.0
2760,0.0,0.0,0.0,1.0
2761,0.0,0.0,0.0,1.0
2762,0.0,0.0,0.0,1.0
2764,0.0,0.0,0.0,1.0
2765,0.0,0.0,0.0,1.0
2774,0.0,0.0,0.0,1.0
2776,0.0,0.0,0.0,6.0
2777,0.0,0.0,0.0,1.0
2779,0.0,0.0,0.0,2.0
2784,0.0,0.0,0.0,1.0
2797,0.0,0.0,0.0,1.0
2801,0.0,0.0,0.0,1.0
2815,0.0,0.0,0.0,1.0
2820,0.0,0.0,0.0,1.0
2829,0.0,0.0,0.0,5.0
2832,0.0,0.0,0.0,1.0
2834,0.0,0.0,0.0,1.0
2844,0.0,0.0,0.0,1.0
2847,0.0,0.0,0.0,1.0
2852,0.0,0.0,0.0,1.0
2854,0.0,0.0,0.0,0.0
2856,0.0,0.0,0.0,1.0
2860,0.0,0.0,0.0,1.0
2862,0.0,0.0,0.0,1.0
2866,0.0,0.0,0.0,1.0
2875,0.0,0.0,0.0,2.0
2878,0.0,0.0,0.0,1.0
2881,0.0,0.0,0.0,1.0
2882,0.0,0.0,0.0,1.0
2903,0.0,0.0,0.0,1.0
2905,0.0,0.0,0.0,1.0
2906,0.0,0.0,0.0,6.0
2912,0.0,0.0,0.0,1.0
2920,0.0,0.0,0.0,1.0
2924,0.0,0.0,0.0,1.0
2927,0.0,0.0,0.0,0.0
2928,0.0,0.0,0.0,2.0
2929,0.0,0.0,0.0,1.0
2934,0.0,0.0,0.0,1.0
2936,0.0,0.0,0.0,1.0
2940,0.0,0.0,0.0,1.0
2943,0.0,0.0,0.0,1.0
2944,0.0,0.0,0.0,1.0
2948,0.0,0.0,0.0,1.0
2951,0.0,0.0,0.0,3.0
2959,0.0,0.0,0.0,1.0
2960,0.0,0.0,0.0,0.0
2967,0.0,0.0,0.0,1.0
2982,0.0,0.0,0.0,1.0
2987,0.0,0.0,0.0,2.0
2989,0.0,0.0,0.0,1.0
2994,0.0,0.0,0.0,2.0
2995,0.0,0.0,0.0,2.0
3001,0.0,0.0,0.0,1.0
3011,0.0,0.0,0.0,1.0
3012,0.0,0.0,0.0,1.0
3029,0.0,0.0,0.0,1.0
3031,0.0,0.0,0.0,0.0
3034,0.0,0.0,0.0,1.0
3036,0.0,0.0,0.0,0.0
3038,0.0,0.0,0.0,1.0
3055,0.0,0.0,0.0,0.0
3067,0.0,0.0,0.0,1.0
3068,0.0,0.0,0.0,1.0
3070,0.0,0.0,0.0,1.0
3073,0.0,0.0,0.0,1.0
3076,0.0,0.0,0.0,1.0
3077,0.0,0.0,0.0,1.0
3080,0.0,0.0,0.0,1.0
3082,0.0,0.0,0.0,1.0
3086,0.0,0.0,0.0,2.0
3093,0.0,0.0,0.0,1.0
3097,0.0,0.0,0.0,1.0
3098,0.0,0.0,0.0,1.0
3102,0.0,0.0,0.0,1.0
3105,0.0,0.0,0.0,1.0
3108,0.0,0.0,0.0,1.0
3114,0.0,0.0,0.0,1.0
3118,0.0,0.0,0.0,0.0
3123,0.0,0.0,0.0,1.0
3124,0.0,0.0,0.0,3.0
3129,0.0,0.0,0.0,1.0
3135,0.0,0.0,0.0,1.0
3151,0.0,0.0,0.0,0.0
3152,0.0,0.0,0.0,1.0
3155,0.0,0.0,0.0,1.0
3158,0.0,0.0,0.0,1.0
3160,0.0,0.0,0.0,1.0
3161,0.0,0.0,0.0,2.0
3164,0.0,0.0,0.0,1.0
3169,0.0,0.0,0.0,0.0
3197,0.0,0.0,0.0,1.0
3199,0.0,0.0,0.0,1.0
3203,0.0,0.0,0.0,1.0
3210,0.25,0.3333333333333333,0.2857142857142857,3.0
3212,0.0,0.0,0.0,1.0
3213,0.0,0.0,0.0,1.0
3229,0.0,0.0,0.0,1.0
3238,0.0,0.0,0.0,1.0
3239,0.0,0.0,0.0,0.0
3254,0.0,0.0,0.0,1.0
3267,0.0,0.0,0.0,0.0
3271,0.0,0.0,0.0,1.0
3273,0.0,0.0,0.0,1.0
3274,0.038461538461538464,0.25,0.06666666666666667,4.0
3277,0.05,0.2857142857142857,0.0851063829787234,7.0
3287,0.0,0.0,0.0,2.0
3290,0.0,0.0,0.0,0.0
3303,0.0,0.0,0.0,1.0
3304,0.0,0.0,0.0,1.0
3305,0.0,0.0,0.0,1.0
3308,0.0,0.0,0.0,1.0
3314,0.0,0.0,0.0,1.0
3329,0.0,0.0,0.0,1.0
3334,0.0,0.0,0.0,1.0
3340,0.0,0.0,0.0,1.0
3350,0.0,0.0,0.0,0.0
3352,0.0,0.0,0.0,3.0
3354,0.0,0.0,0.0,1.0
3355,0.0,0.0,0.0,0.0
3357,0.0,0.0,0.0,1.0
3365,0.0,0.0,0.0,1.0
3366,0.0,0.0,0.0,1.0
3368,0.0,0.0,0.0,1.0
3377,0.0,0.0,0.0,1.0
3378,0.0,0.0,0.0,2.0
3382,0.0,0.0,0.0,1.0
3387,0.0,0.0,0.0,1.0
3389,0.0,0.0,0.0,2.0
3392,0.0,0.0,0.0,1.0
3395,0.0,0.0,0.0,1.0
3399,0.0,0.0,0.0,3.0
3401,0.0,0.0,0.0,1.0
3403,0.0,0.0,0.0,1.0
3406,0.0,0.0,0.0,1.0
3409,0.0,0.0,0.0,1.0
3412,0.0,0.0,0.0,1.0
3414,0.0,0.0,0.0,1.0
3416,0.0,0.0,0.0,0.0
3423,0.0,0.0,0.0,1.0
3424,0.0,0.0,0.0,1.0
3425,0.0,0.0,0.0,1.0
3435,0.0,0.0,0.0,1.0
3436,0.0,0.0,0.0,1.0
3444,0.0,0.0,0.0,1.0
3450,0.0,0.0,0.0,1.0
3453,0.0,0.0,0.0,1.0
3458,0.0,0.0,0.0,1.0
3462,0.0,0.0,0.0,1.0
3467,0.0,0.0,0.0,1.0
3475,0.0,0.0,0.0,1.0
3476,0.0,0.0,0.0,1.0
3479,0.0,0.0,0.0,1.0
3480,0.0,0.0,0.0,1.0
3484,0.0,0.0,0.0,1.0
3487,0.0,0.0,0.0,1.0
3493,0.0,0.0,0.0,1.0
3494,0.0,0.0,0.0,1.0
3496,0.0,0.0,0.0,1.0
3501,0.0,0.0,0.0,1.0
3502,0.0,0.0,0.0,1.0
3513,0.0,0.0,0.0,1.0
3517,0.0,0.0,0.0,1.0
3523,0.0,0.0,0.0,1.0
3524,0.0,0.0,0.0,1.0
3525,0.0,0.0,0.0,1.0
3527,0.0,0.0,0.0,1.0
3529,0.0,0.0,0.0,1.0
3531,0.0,0.0,0.0,0.0
3532,0.0,0.0,0.0,1.0
3547,0.0,0.0,0.0,1.0
3563,0.0,0.0,0.0,1.0
3564,0.0,0.0,0.0,1.0
3570,0.0,0.0,0.0,1.0
3575,0.0,0.0,0.0,1.0
3582,0.0,0.0,0.0,1.0
3591,0.0,0.0,0.0,1.0
3592,0.0,0.0,0.0,1.0
3594,0.0,0.0,0.0,3.0
3606,0.0,0.0,0.0,1.0
3614,0.13924050632911392,0.34375,0.1981981981981982,32.0
3617,0.0,0.0,0.0,1.0
3618,0.0,0.0,0.0,1.0
3620,0.0,0.0,0.0,1.0
3622,0.0,0.0,0.0,1.0
3625,0.0,0.0,0.0,1.0
3627,0.0,0.0,0.0,5.0
3656,0.0,0.0,0.0,1.0
3666,0.0,0.0,0.0,1.0
3669,0.0,0.0,0.0,1.0
3677,0.0,0.0,0.0,1.0
3678,0.0,0.0,0.0,1.0
3683,0.0,0.0,0.0,1.0
3686,0.0,0.0,0.0,1.0
3689,0.0,0.0,0.0,1.0
3704,0.0,0.0,0.0,4.0
3706,0.0,0.0,0.0,1.0
3713,0.0,0.0,0.0,1.0
3716,0.0,0.0,0.0,1.0
3717,0.0,0.0,0.0,1.0
3746,0.0,0.0,0.0,1.0
3749,0.0,0.0,0.0,0.0
3752,0.0,0.0,0.0,1.0
3775,0.0,0.0,0.0,0.0
3776,0.0,0.0,0.0,1.0
3784,0.0,0.0,0.0,1.0
3786,0.0,0.0,0.0,1.0
3788,0.0,0.0,0.0,3.0
3793,0.0,0.0,0.0,2.0
3800,0.0,0.0,0.0,2.0
3808,0.0,0.0,0.0,1.0
3818,0.0,0.0,0.0,1.0
3830,0.0,0.0,0.0,1.0
3835,0.0,0.0,0.0,1.0
3836,0.0,0.0,0.0,5.0
3852,0.0,0.0,0.0,1.0
3889,0.0,0.0,0.0,1.0
3891,0.0,0.0,0.0,1.0
3892,0.0,0.0,0.0,1.0
3895,0.0,0.0,0.0,2.0
3896,0.0,0.0,0.0,1.0
3901,0.0,0.0,0.0,1.0
3907,0.0,0.0,0.0,1.0
3908,0.0,0.0,0.0,1.0
3913,0.0,0.0,0.0,1.0
3926,0.0,0.0,0.0,1.0
3928,0.0,0.0,0.0,0.0
3930,0.0,0.0,0.0,1.0
