,precision,recall,f1-score,support
96,0.0,0.0,0.0,1.0
98,0.0,0.0,0.0,2.0
99,0.0,0.0,0.0,1.0
103,0.0,0.0,0.0,2.0
105,0.0,0.0,0.0,1.0
107,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,4.0
110,0.0,0.0,0.0,1.0
111,0.03125,0.07692307692307693,0.044444444444444446,13.0
112,0.0,0.0,0.0,1.0
113,0.0,0.0,0.0,2.0
116,0.3333333333333333,0.125,0.18181818181818182,8.0
117,0.0,0.0,0.0,2.0
118,0.0,0.0,0.0,1.0
120,0.0,0.0,0.0,1.0
121,0.0,0.0,0.0,1.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,1.0
125,0.0,0.0,0.0,1.0
126,0.0,0.0,0.0,2.0
127,0.1,0.25,0.14285714285714285,4.0
128,0.0,0.0,0.0,1.0
130,0.0,0.0,0.0,2.0
131,0.0,0.0,0.0,1.0
132,0.0,0.0,0.0,1.0
133,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,1.0
137,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,2.0
140,0.0,0.0,0.0,1.0
141,0.0,0.0,0.0,2.0
142,0.0,0.0,0.0,1.0
144,0.0,0.0,0.0,1.0
145,0.0,0.0,0.0,1.0
146,0.0,0.0,0.0,2.0
147,0.0,0.0,0.0,1.0
148,0.0,0.0,0.0,1.0
150,0.0,0.0,0.0,1.0
151,0.0,0.0,0.0,1.0
152,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,1.0
155,0.0,0.0,0.0,1.0
156,0.0,0.0,0.0,1.0
160,0.0,0.0,0.0,3.0
161,0.0,0.0,0.0,1.0
162,0.0,0.0,0.0,6.0
164,0.0,0.0,0.0,4.0
168,0.0,0.0,0.0,2.0
169,0.0,0.0,0.0,1.0
171,0.0,0.0,0.0,1.0
173,0.0,0.0,0.0,1.0
175,0.0,0.0,0.0,1.0
176,0.0,0.0,0.0,1.0
181,0.0,0.0,0.0,1.0
182,0.0,0.0,0.0,1.0
183,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,1.0
185,0.0,0.0,0.0,1.0
186,0.0,0.0,0.0,1.0
187,0.0,0.0,0.0,1.0
189,0.0,0.0,0.0,1.0
193,0.0,0.0,0.0,1.0
194,0.0,0.0,0.0,2.0
195,0.0,0.0,0.0,2.0
199,0.0,0.0,0.0,1.0
201,0.0,0.0,0.0,2.0
202,0.0,0.0,0.0,2.0
204,0.0,0.0,0.0,1.0
205,0.0,0.0,0.0,3.0
206,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,1.0
211,0.0,0.0,0.0,2.0
213,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,2.0
217,0.0,0.0,0.0,1.0
218,0.0,0.0,0.0,1.0
219,0.0,0.0,0.0,1.0
220,0.0,0.0,0.0,4.0
222,0.0,0.0,0.0,1.0
224,0.0,0.0,0.0,1.0
226,0.0,0.0,0.0,4.0
228,0.14285714285714285,0.25,0.18181818181818182,4.0
229,0.0,0.0,0.0,1.0
230,0.0,0.0,0.0,1.0
231,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,2.0
235,0.0,0.0,0.0,1.0
237,0.0,0.0,0.0,1.0
239,0.0,0.0,0.0,2.0
240,0.0,0.0,0.0,1.0
241,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,1.0
246,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,3.0
249,0.0,0.0,0.0,4.0
251,0.0,0.0,0.0,3.0
255,0.0,0.0,0.0,3.0
258,0.0,0.0,0.0,2.0
261,0.0,0.0,0.0,3.0
263,0.0,0.0,0.0,1.0
264,0.0,0.0,0.0,1.0
265,0.0,0.0,0.0,1.0
266,0.0,0.0,0.0,2.0
269,0.0,0.0,0.0,1.0
270,0.0,0.0,0.0,1.0
271,0.0,0.0,0.0,1.0
272,0.0,0.0,0.0,1.0
274,0.0,0.0,0.0,2.0
276,0.0,0.0,0.0,1.0
277,0.0,0.0,0.0,1.0
278,0.0,0.0,0.0,1.0
279,0.0,0.0,0.0,1.0
280,0.5,1.0,0.6666666666666666,1.0
282,0.0,0.0,0.0,1.0
283,0.0,0.0,0.0,1.0
285,0.0,0.0,0.0,2.0
286,0.0,0.0,0.0,1.0
287,0.0,0.0,0.0,1.0
288,0.0,0.0,0.0,2.0
289,0.0,0.0,0.0,1.0
290,0.0,0.0,0.0,1.0
293,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,1.0
295,0.0,0.0,0.0,2.0
296,0.0,0.0,0.0,1.0
298,0.0,0.0,0.0,2.0
301,0.0,0.0,0.0,2.0
303,0.0,0.0,0.0,2.0
304,0.0,0.0,0.0,1.0
305,0.0,0.0,0.0,1.0
306,0.0,0.0,0.0,1.0
307,0.0,0.0,0.0,1.0
309,0.15254237288135594,0.72,0.2517482517482518,50.0
310,0.0,0.0,0.0,2.0
311,0.0,0.0,0.0,2.0
312,0.0,0.0,0.0,3.0
313,1.0,1.0,1.0,1.0
314,0.0,0.0,0.0,1.0
316,0.0,0.0,0.0,1.0
318,0.0,0.0,0.0,1.0
320,0.0,0.0,0.0,1.0
325,0.0,0.0,0.0,1.0
327,0.0,0.0,0.0,1.0
329,0.0,0.0,0.0,2.0
332,0.0,0.0,0.0,1.0
338,0.0,0.0,0.0,3.0
341,0.0,0.0,0.0,2.0
345,0.0,0.0,0.0,1.0
348,0.0,0.0,0.0,1.0
350,0.0,0.0,0.0,4.0
352,0.0,0.0,0.0,1.0
354,0.0,0.0,0.0,1.0
357,0.0,0.0,0.0,1.0
359,0.0,0.0,0.0,2.0
361,0.0,0.0,0.0,2.0
362,0.0,0.0,0.0,1.0
363,0.0,0.0,0.0,1.0
364,0.0,0.0,0.0,1.0
368,0.0,0.0,0.0,2.0
370,0.0,0.0,0.0,1.0
373,0.0,0.0,0.0,2.0
376,0.0,0.0,0.0,1.0
378,0.0,0.0,0.0,5.0
380,0.0,0.0,0.0,1.0
385,0.0,0.0,0.0,1.0
386,0.0,0.0,0.0,3.0
388,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,1.0
390,0.0,0.0,0.0,1.0
392,0.16279069767441862,0.3333333333333333,0.21875,21.0
394,0.0,0.0,0.0,1.0
395,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,1.0
401,0.0,0.0,0.0,1.0
404,0.0,0.0,0.0,1.0
408,0.0,0.0,0.0,1.0
410,0.0,0.0,0.0,3.0
412,0.0,0.0,0.0,4.0
413,0.0,0.0,0.0,1.0
415,0.0,0.0,0.0,1.0
416,0.0,0.0,0.0,1.0
419,0.0,0.0,0.0,1.0
420,0.0,0.0,0.0,1.0
423,0.0,0.0,0.0,1.0
426,0.0,0.0,0.0,1.0
428,0.0,0.0,0.0,1.0
434,0.0,0.0,0.0,3.0
435,0.0,0.0,0.0,1.0
436,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,1.0
439,0.0,0.0,0.0,1.0
440,0.0,0.0,0.0,1.0
441,0.0,0.0,0.0,2.0
443,0.0,0.0,0.0,1.0
444,0.0,0.0,0.0,1.0
448,0.0,0.0,0.0,1.0
451,0.0,0.0,0.0,2.0
452,0.0,0.0,0.0,2.0
454,0.0,0.0,0.0,1.0
456,0.0,0.0,0.0,1.0
457,0.0,0.0,0.0,1.0
459,0.0,0.0,0.0,1.0
460,0.0,0.0,0.0,1.0
464,0.0,0.0,0.0,1.0
466,0.0,0.0,0.0,1.0
470,0.0,0.0,0.0,1.0
471,0.0,0.0,0.0,1.0
472,0.0,0.0,0.0,3.0
473,0.0,0.0,0.0,2.0
475,0.0,0.0,0.0,4.0
476,0.0,0.0,0.0,2.0
477,0.0,0.0,0.0,1.0
478,0.0,0.0,0.0,2.0
483,0.0,0.0,0.0,1.0
484,0.0,0.0,0.0,1.0
485,0.0,0.0,0.0,1.0
487,0.0,0.0,0.0,1.0
490,0.0,0.0,0.0,1.0
498,0.0,0.0,0.0,1.0
501,0.0,0.0,0.0,1.0
503,0.0,0.0,0.0,1.0
506,0.0,0.0,0.0,2.0
507,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,1.0
513,0.0,0.0,0.0,1.0
516,0.0,0.0,0.0,1.0
517,0.0,0.0,0.0,1.0
518,0.0,0.0,0.0,2.0
519,0.0,0.0,0.0,1.0
520,0.0,0.0,0.0,1.0
521,0.0,0.0,0.0,2.0
522,0.0,0.0,0.0,1.0
523,0.0,0.0,0.0,2.0
525,0.0,0.0,0.0,1.0
526,0.0,0.0,0.0,2.0
527,0.0,0.0,0.0,4.0
528,0.0,0.0,0.0,1.0
532,0.13474240422721268,0.864406779661017,0.23314285714285715,118.0
533,0.0,0.0,0.0,1.0
534,0.0,0.0,0.0,2.0
535,0.0,0.0,0.0,1.0
536,0.0,0.0,0.0,0.0
537,0.11764705882352941,0.19047619047619047,0.14545454545454545,21.0
538,0.0,0.0,0.0,2.0
540,0.0,0.0,0.0,1.0
541,0.0,0.0,0.0,1.0
542,0.0,0.0,0.0,2.0
543,0.0,0.0,0.0,1.0
546,0.0,0.0,0.0,1.0
548,0.0,0.0,0.0,1.0
549,0.2857142857142857,0.6666666666666666,0.4,15.0
550,0.0,0.0,0.0,1.0
552,0.0,0.0,0.0,3.0
553,0.0,0.0,0.0,4.0
554,0.0,0.0,0.0,2.0
555,0.0,0.0,0.0,5.0
557,0.0,0.0,0.0,1.0
559,0.0,0.0,0.0,8.0
560,0.0,0.0,0.0,1.0
561,0.0,0.0,0.0,1.0
562,0.0,0.0,0.0,1.0
566,0.0,0.0,0.0,1.0
567,0.0,0.0,0.0,1.0
569,0.0,0.0,0.0,2.0
570,0.0,0.0,0.0,1.0
571,0.375,0.6,0.46153846153846156,10.0
572,0.0,0.0,0.0,2.0
573,0.0,0.0,0.0,1.0
575,0.0,0.0,0.0,1.0
579,0.0,0.0,0.0,1.0
580,0.0,0.0,0.0,2.0
581,0.0,0.0,0.0,2.0
583,0.0,0.0,0.0,2.0
584,0.0,0.0,0.0,10.0
585,0.0,0.0,0.0,1.0
588,0.25,0.2,0.2222222222222222,10.0
589,0.0,0.0,0.0,1.0
591,0.0,0.0,0.0,1.0
592,0.0,0.0,0.0,1.0
594,1.0,1.0,1.0,1.0
599,0.0,0.0,0.0,1.0
601,0.0,0.0,0.0,1.0
603,0.0,0.0,0.0,1.0
605,0.0,0.0,0.0,1.0
606,0.0,0.0,0.0,1.0
607,0.4,1.0,0.5714285714285714,2.0
611,0.0,0.0,0.0,1.0
613,0.0,0.0,0.0,1.0
616,0.0,0.0,0.0,5.0
618,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,1.0
621,0.0,0.0,0.0,1.0
622,0.0,0.0,0.0,1.0
623,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,3.0
625,0.0,0.0,0.0,3.0
626,0.0,0.0,0.0,1.0
627,0.0,0.0,0.0,1.0
628,0.3333333333333333,0.25,0.2857142857142857,4.0
629,0.0,0.0,0.0,2.0
630,0.16666666666666666,0.38461538461538464,0.23255813953488372,13.0
631,0.0,0.0,0.0,1.0
634,0.0,0.0,0.0,4.0
637,0.0,0.0,0.0,6.0
638,0.0,0.0,0.0,1.0
641,0.0,0.0,0.0,1.0
642,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,1.0
645,0.0,0.0,0.0,1.0
651,0.0,0.0,0.0,2.0
652,0.0,0.0,0.0,1.0
653,0.0,0.0,0.0,4.0
654,0.0,0.0,0.0,1.0
656,0.5,0.0625,0.1111111111111111,16.0
657,0.0,0.0,0.0,4.0
658,0.0,0.0,0.0,1.0
659,0.0,0.0,0.0,1.0
660,0.0,0.0,0.0,3.0
661,0.0,0.0,0.0,1.0
662,0.0,0.0,0.0,1.0
663,0.0,0.0,0.0,1.0
664,0.0,0.0,0.0,1.0
665,0.0,0.0,0.0,1.0
670,0.0,0.0,0.0,1.0
672,0.0,0.0,0.0,3.0
676,0.0,0.0,0.0,1.0
677,0.0,0.0,0.0,1.0
680,0.0,0.0,0.0,1.0
681,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,1.0
690,0.0,0.0,0.0,1.0
691,0.0,0.0,0.0,1.0
693,0.0,0.0,0.0,1.0
694,0.0,0.0,0.0,1.0
698,0.0,0.0,0.0,1.0
701,0.0,0.0,0.0,2.0
702,0.2857142857142857,0.26666666666666666,0.27586206896551724,15.0
703,0.0,0.0,0.0,1.0
706,0.0,0.0,0.0,1.0
707,0.0,0.0,0.0,1.0
708,0.0,0.0,0.0,1.0
709,0.0,0.0,0.0,2.0
711,0.0,0.0,0.0,1.0
712,0.0,0.0,0.0,2.0
718,0.0,0.0,0.0,1.0
719,0.0,0.0,0.0,4.0
720,0.0,0.0,0.0,4.0
721,0.06666666666666667,0.1111111111111111,0.08333333333333333,9.0
722,0.0,0.0,0.0,1.0
723,0.0,0.0,0.0,1.0
725,0.0,0.0,0.0,2.0
726,0.0,0.0,0.0,2.0
727,0.0,0.0,0.0,1.0
729,0.0,0.0,0.0,1.0
730,0.0,0.0,0.0,6.0
731,0.0,0.0,0.0,1.0
733,0.0,0.0,0.0,1.0
734,0.0,0.0,0.0,1.0
736,0.0,0.0,0.0,3.0
737,0.0,0.0,0.0,0.0
738,0.0,0.0,0.0,2.0
740,0.0,0.0,0.0,1.0
743,0.25,0.25,0.25,4.0
744,0.0,0.0,0.0,1.0
746,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,1.0
749,0.0,0.0,0.0,1.0
751,0.0,0.0,0.0,2.0
752,0.0,0.0,0.0,1.0
753,0.0,0.0,0.0,2.0
755,0.0,0.0,0.0,1.0
756,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,1.0
762,0.0,0.0,0.0,1.0
764,0.0,0.0,0.0,2.0
765,0.0,0.0,0.0,1.0
767,0.0,0.0,0.0,1.0
768,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,11.0
772,0.0,0.0,0.0,0.0
773,0.0,0.0,0.0,1.0
774,0.0,0.0,0.0,1.0
775,0.0,0.0,0.0,2.0
778,0.0,0.0,0.0,3.0
780,0.0,0.0,0.0,5.0
781,0.0,0.0,0.0,1.0
784,0.0,0.0,0.0,1.0
787,0.0,0.0,0.0,1.0
788,0.0,0.0,0.0,6.0
789,0.0,0.0,0.0,2.0
792,0.0,0.0,0.0,1.0
796,0.0,0.0,0.0,6.0
801,0.0,0.0,0.0,1.0
803,0.0,0.0,0.0,3.0
805,0.0,0.0,0.0,1.0
806,0.0,0.0,0.0,1.0
808,0.0,0.0,0.0,1.0
810,0.0,0.0,0.0,1.0
811,0.0,0.0,0.0,1.0
812,0.0,0.0,0.0,2.0
814,0.0,0.0,0.0,2.0
816,0.0,0.0,0.0,1.0
819,0.0,0.0,0.0,1.0
820,1.0,1.0,1.0,1.0
827,0.0,0.0,0.0,1.0
828,0.0,0.0,0.0,1.0
829,0.0,0.0,0.0,5.0
832,0.0,0.0,0.0,2.0
835,0.0,0.0,0.0,2.0
837,0.0,0.0,0.0,1.0
839,0.0,0.0,0.0,1.0
840,0.0,0.0,0.0,4.0
841,0.0,0.0,0.0,1.0
842,0.0,0.0,0.0,1.0
843,0.0,0.0,0.0,2.0
845,0.0,0.0,0.0,1.0
849,0.0,0.0,0.0,1.0
850,0.0,0.0,0.0,1.0
852,0.0,0.0,0.0,3.0
853,1.0,0.25,0.4,4.0
854,0.0,0.0,0.0,1.0
856,0.42857142857142855,0.6923076923076923,0.5294117647058824,13.0
857,0.0,0.0,0.0,1.0
859,0.0,0.0,0.0,0.0
860,0.0,0.0,0.0,1.0
862,0.0,0.0,0.0,2.0
863,0.0,0.0,0.0,3.0
864,0.0,0.0,0.0,1.0
867,0.0,0.0,0.0,2.0
868,0.0,0.0,0.0,2.0
870,0.0,0.0,0.0,3.0
872,0.0,0.0,0.0,2.0
876,0.0,0.0,0.0,1.0
878,0.0,0.0,0.0,1.0
879,0.0,0.0,0.0,1.0
880,0.0,0.0,0.0,2.0
881,0.0,0.0,0.0,1.0
882,0.0,0.0,0.0,1.0
884,0.0,0.0,0.0,1.0
886,0.0,0.0,0.0,1.0
888,0.0,0.0,0.0,1.0
889,0.0,0.0,0.0,1.0
890,0.0,0.0,0.0,0.0
892,0.0,0.0,0.0,2.0
893,0.0,0.0,0.0,1.0
894,0.0,0.0,0.0,1.0
895,0.0,0.0,0.0,3.0
896,0.0,0.0,0.0,2.0
897,0.0,0.0,0.0,1.0
898,0.0,0.0,0.0,1.0
899,0.0,0.0,0.0,1.0
900,0.0,0.0,0.0,2.0
902,0.0,0.0,0.0,2.0
904,0.0,0.0,0.0,1.0
907,0.0,0.0,0.0,0.0
908,0.25,0.4,0.3076923076923077,5.0
910,0.0,0.0,0.0,1.0
912,0.0,0.0,0.0,0.0
915,0.0,0.0,0.0,1.0
919,0.0,0.0,0.0,0.0
920,0.0,0.0,0.0,5.0
921,0.0,0.0,0.0,1.0
923,0.0,0.0,0.0,1.0
924,0.0,0.0,0.0,2.0
925,0.0,0.0,0.0,1.0
929,0.0,0.0,0.0,1.0
931,0.0,0.0,0.0,2.0
932,0.15625,0.8333333333333334,0.2631578947368421,6.0
940,0.0,0.0,0.0,1.0
941,0.0,0.0,0.0,3.0
945,0.0,0.0,0.0,1.0
946,0.0,0.0,0.0,1.0
947,0.0,0.0,0.0,2.0
953,0.0,0.0,0.0,1.0
955,0.0,0.0,0.0,3.0
957,0.0,0.0,0.0,1.0
960,0.0,0.0,0.0,1.0
961,0.0,0.0,0.0,1.0
962,0.0,0.0,0.0,3.0
964,0.0,0.0,0.0,2.0
965,0.0,0.0,0.0,1.0
966,0.0,0.0,0.0,0.0
969,0.0,0.0,0.0,1.0
970,0.5,0.5,0.5,2.0
973,0.0,0.0,0.0,1.0
974,0.0,0.0,0.0,1.0
976,0.0,0.0,0.0,3.0
977,0.0,0.0,0.0,0.0
978,0.0,0.0,0.0,1.0
980,0.5,0.4,0.4444444444444444,10.0
981,0.0,0.0,0.0,1.0
984,0.0,0.0,0.0,1.0
986,0.0,0.0,0.0,3.0
987,0.0,0.0,0.0,1.0
989,0.0,0.0,0.0,2.0
990,0.0,0.0,0.0,1.0
991,0.0,0.0,0.0,1.0
992,0.0,0.0,0.0,1.0
994,0.25,0.16666666666666666,0.2,12.0
995,0.0,0.0,0.0,1.0
1002,0.0,0.0,0.0,2.0
1003,0.0,0.0,0.0,2.0
1004,0.0,0.0,0.0,1.0
1006,0.0,0.0,0.0,4.0
1007,0.0,0.0,0.0,7.0
1008,0.0,0.0,0.0,3.0
1009,0.0,0.0,0.0,0.0
1011,0.0,0.0,0.0,2.0
1014,0.0,0.0,0.0,1.0
1016,0.0,0.0,0.0,2.0
1017,0.0,0.0,0.0,1.0
1019,0.0,0.0,0.0,1.0
1020,0.0,0.0,0.0,1.0
1021,0.0,0.0,0.0,3.0
1022,0.0,0.0,0.0,2.0
1023,0.0,0.0,0.0,2.0
1024,1.0,1.0,1.0,1.0
1027,0.0,0.0,0.0,2.0
1031,0.0,0.0,0.0,2.0
1033,0.0,0.0,0.0,1.0
1034,0.0,0.0,0.0,1.0
1037,0.0,0.0,0.0,1.0
1039,0.0,0.0,0.0,1.0
1041,0.0,0.0,0.0,1.0
1042,0.0,0.0,0.0,2.0
1046,0.0,0.0,0.0,1.0
1049,0.0,0.0,0.0,1.0
1050,0.0,0.0,0.0,1.0
1052,0.0,0.0,0.0,1.0
1054,0.0,0.0,0.0,1.0
1056,0.0,0.0,0.0,1.0
1057,0.0,0.0,0.0,1.0
1061,0.0,0.0,0.0,1.0
1063,0.0,0.0,0.0,0.0
1064,0.0,0.0,0.0,1.0
1065,0.0,0.0,0.0,1.0
1067,0.0,0.0,0.0,1.0
1069,0.0,0.0,0.0,1.0
1072,0.0,0.0,0.0,1.0
1074,0.0,0.0,0.0,1.0
1077,0.0,0.0,0.0,3.0
1078,0.0,0.0,0.0,1.0
1079,0.0,0.0,0.0,1.0
1081,0.0,0.0,0.0,1.0
1082,0.08,0.6666666666666666,0.14285714285714285,3.0
1083,0.0,0.0,0.0,1.0
1086,0.0,0.0,0.0,2.0
1088,0.0,0.0,0.0,6.0
1090,0.0,0.0,0.0,2.0
1091,0.0,0.0,0.0,1.0
1092,0.0,0.0,0.0,3.0
1093,0.0,0.0,0.0,1.0
1095,0.0,0.0,0.0,2.0
1096,0.0,0.0,0.0,2.0
1097,0.0,0.0,0.0,1.0
1099,1.0,0.3333333333333333,0.5,3.0
1101,0.0,0.0,0.0,1.0
1108,0.0,0.0,0.0,3.0
1109,0.0,0.0,0.0,2.0
1112,0.0,0.0,0.0,2.0
1116,0.0,0.0,0.0,1.0
1119,0.0,0.0,0.0,1.0
1120,0.0,0.0,0.0,0.0
1121,0.0,0.0,0.0,2.0
1122,0.0,0.0,0.0,1.0
1123,0.0,0.0,0.0,1.0
1124,0.0,0.0,0.0,1.0
1125,0.0,0.0,0.0,1.0
1127,0.0,0.0,0.0,1.0
1128,0.0,0.0,0.0,1.0
1129,0.0,0.0,0.0,1.0
1132,0.0,0.0,0.0,1.0
1133,0.0,0.0,0.0,1.0
1135,0.0,0.0,0.0,2.0
1136,0.0,0.0,0.0,1.0
1137,0.0,0.0,0.0,1.0
1138,0.0,0.0,0.0,1.0
1139,0.0,0.0,0.0,1.0
1143,0.0,0.0,0.0,0.0
1144,0.0,0.0,0.0,1.0
1147,0.0,0.0,0.0,1.0
1148,0.0,0.0,0.0,1.0
1150,0.0,0.0,0.0,2.0
1151,0.0,0.0,0.0,2.0
1152,1.0,0.5,0.6666666666666666,2.0
1159,0.0,0.0,0.0,2.0
1163,0.0,0.0,0.0,1.0
1165,0.0,0.0,0.0,2.0
1168,0.0,0.0,0.0,3.0
1169,0.0,0.0,0.0,1.0
1171,0.0,0.0,0.0,0.0
1173,0.0,0.0,0.0,1.0
1176,0.0,0.0,0.0,9.0
1177,0.0,0.0,0.0,2.0
1178,0.0,0.0,0.0,1.0
1180,0.0,0.0,0.0,1.0
1181,0.0,0.0,0.0,1.0
1182,0.0,0.0,0.0,1.0
1184,0.0,0.0,0.0,2.0
1187,0.0,0.0,0.0,2.0
1188,0.0,0.0,0.0,1.0
1189,0.0,0.0,0.0,6.0
1190,0.0,0.0,0.0,0.0
1191,0.0,0.0,0.0,4.0
1194,0.0,0.0,0.0,2.0
1195,0.0,0.0,0.0,0.0
1198,0.0,0.0,0.0,4.0
1199,0.0,0.0,0.0,1.0
1200,0.0,0.0,0.0,1.0
1201,0.0,0.0,0.0,1.0
1202,0.0,0.0,0.0,1.0
1203,0.0,0.0,0.0,3.0
1204,0.0,0.0,0.0,1.0
1208,0.0,0.0,0.0,1.0
1214,0.0,0.0,0.0,1.0
1216,0.0,0.0,0.0,2.0
1219,1.0,1.0,1.0,1.0
1222,0.0,0.0,0.0,1.0
1223,0.0,0.0,0.0,1.0
1224,0.0,0.0,0.0,1.0
1225,0.5,1.0,0.6666666666666666,1.0
1227,0.0,0.0,0.0,1.0
1228,0.0,0.0,0.0,1.0
1231,0.0,0.0,0.0,1.0
1233,0.0,0.0,0.0,0.0
1237,0.0,0.0,0.0,1.0
1240,0.0,0.0,0.0,1.0
1242,0.0,0.0,0.0,1.0
1243,0.0,0.0,0.0,3.0
1248,0.0,0.0,0.0,1.0
1249,0.0,0.0,0.0,2.0
1250,0.0,0.0,0.0,1.0
1251,0.0,0.0,0.0,1.0
1252,0.0,0.0,0.0,1.0
1254,0.0,0.0,0.0,1.0
1255,0.0,0.0,0.0,1.0
1256,0.0,0.0,0.0,1.0
1257,0.0,0.0,0.0,2.0
1259,0.0,0.0,0.0,1.0
1260,0.0,0.0,0.0,2.0
1262,0.0,0.0,0.0,3.0
1263,0.0,0.0,0.0,1.0
1264,0.0,0.0,0.0,1.0
1265,0.0,0.0,0.0,1.0
1266,0.0,0.0,0.0,1.0
1270,0.0,0.0,0.0,3.0
1271,0.0,0.0,0.0,1.0
1273,0.0,0.0,0.0,5.0
1276,0.0,0.0,0.0,1.0
1278,0.0,0.0,0.0,1.0
1279,0.0,0.0,0.0,2.0
1280,0.0,0.0,0.0,2.0
1281,0.0,0.0,0.0,0.0
1283,0.0,0.0,0.0,1.0
1284,0.0,0.0,0.0,1.0
1285,0.0,0.0,0.0,1.0
1288,0.0,0.0,0.0,3.0
1289,0.0,0.0,0.0,1.0
1292,0.0,0.0,0.0,0.0
1297,0.0,0.0,0.0,1.0
1298,0.0,0.0,0.0,1.0
1301,0.0,0.0,0.0,0.0
1305,0.0,0.0,0.0,0.0
1308,0.0,0.0,0.0,1.0
1313,0.0,0.0,0.0,1.0
1314,0.0,0.0,0.0,1.0
1316,0.0,0.0,0.0,1.0
1318,0.0,0.0,0.0,1.0
1321,0.0,0.0,0.0,2.0
1323,0.0,0.0,0.0,1.0
1325,0.0,0.0,0.0,4.0
1329,0.25,0.2,0.2222222222222222,5.0
1332,0.0,0.0,0.0,1.0
1333,0.0,0.0,0.0,6.0
1336,0.0,0.0,0.0,1.0
1339,0.0,0.0,0.0,1.0
1341,0.0,0.0,0.0,0.0
1343,0.0,0.0,0.0,2.0
1344,0.0,0.0,0.0,1.0
1346,0.0,0.0,0.0,1.0
1347,0.0,0.0,0.0,1.0
1350,0.0,0.0,0.0,1.0
1351,0.0,0.0,0.0,1.0
1353,0.0,0.0,0.0,1.0
1355,0.0,0.0,0.0,1.0
1356,0.0,0.0,0.0,3.0
1357,0.0,0.0,0.0,1.0
